639,lächeln,jilmaymoq,yig'lamoq,qochmoq
640,nett,yoqimli,qo'pol,past
641,der Supermarkt,supermarket,telefon,sumka
642,die Geburtstagseinladung,tug'ilgan kun taklifi,muz,oyna
643,das Handyfoto,telefon rasmi,stul,qalam
644,der Kühlschrank,muzlatgich,gul,telefon
645,die Fernbedienung,pult,oy,mashina
646,das Sofa,yumshoq mebel,muz,sumka
647,der Schreibtisch,yozuv stoli,telefon,stakan
648,die Freizeitgruppe,bo'sh vaqt guruhi,qalam,gul
649,das Lieblingsbuch,sevimli kitob,oyna,telefon
650,der Regenschirm,soyabon,sumka,muz
651,putzen,tozalamoq,qochmoq,sakrash
652,sauber,toza,iflos,oddiy
653,wechseln,almashtirmoq,saqlamoq,sotmoq
654,vielleicht,balki,aniq,erta
655,eng,tor,keng,sovuq
656,sparen,tejamoq,isrof qilmoq,suzmoq
657,traurig,xafa,xursand,baland
658,trotzdem,shunga qaramay,bekordan-bekorga,kecha
659,wiederholen,takrorlamoq,unutmoq,qochmoq
660,fertig,tayyor,tayyor emas,past
661,der Ausflug,sayohat,telefon,sumka
662,die Musiksendung,musiqa dasturi,muz,oyna
663,das Theaterstück,sahna asari,stul,qalam
664,der Sprachpartner,til sherigi,gul,telefon
665,die Klassenfahrt,sinf sayohati,oy,mashina
666,das Fahrradschloss,velosiped qulfi,muz,sumka
667,der Reisekoffer,sayohat chamadoni,telefon,stakan
668,die Wetterkarte,ob-havo xaritasi,qalam,gul
669,das Fotoalbum,foto albom,oyna,telefon
670,der Stadtplan,shahar xaritasi,sumka,muz
671,unterschreiben,imzo qo'ymoq,qochmoq,sakrash
672,falsch,noto'g'ri,to'g'ri,oddiy
673,gehören,tegishli bo'lmoq,yo'qotmoq,sotmoq
674,natürlich,albatta,hech qachon,erta
675,trocken,quruq,ho'l,sovuq
676,reparieren,ta'mirlamoq,buzmoq,suzmoq
677,hilfsbereit,yordamchi,qo'pol,baland
678,plötzlich,to'satdan,sekin,kecha
679,meinen,fikr bildirmoq,unutmoq,qochmoq
680,richtig,to'g'ri,noto'g'ri,past
681,der Freizeitpark,attraksion bog'i,telefon,sumka
682,die Lieblingsmusik,sevimli musiqa,muz,oyna
683,das Stadtzentrum,shahar markazi,stul,qalam
684,der Campingplatz,kemping joyi,gul,telefon
685,die Einkaufsliste,xarid ro'yxati,oy,mashina
686,das Wochenendticket,hafta oxiri chiptasi,muz,sumka
687,der Getränkemarkt,ichimlik bozori,telefon,stakan
688,die Badehose,cho'milish shortigi,qalam,gul
689,das Vogelhaus,qush uyi,oyna,telefon
690,der Sonnenaufgang,quyosh chiqishi,sumka,muz
691,passen,mos kelmoq,qochmoq,sakrash
692,beliebt,mashhur,noma'lum,oddiy
693,telefonieren,telefonlashmoq,unutmoq,sotmoq
694,wirklich,haqiqatan,balki,erta
695,hungrig,och,to'q,sovuq
696,lachen,kulmoq,yig'lamoq,suzmoq
697,ruhig,tinch,shovqinli,baland
698,deshalb,shuning uchun,bekordan-bekorga,kecha
699,wünschen,tilamoq,yashirmoq,qochmoq
700,voll,to'la,bo'sh,past
701,der Busfahrer,avtobus haydovchisi,telefon,sumka
702,die Einkaufstasche,xarid sumkasi,muz,oyna
703,das Lieblingsfach,sevimli fan,stul,qalam
704,der Reisepartner,sayohat sherigi,gul,telefon
705,die Sporttasche,sport sumkasi,oy,mashina
706,das Badezimmer,hammom,muz,sumka
707,der Wecker,budilnik,telefon,stakan
708,die Zeitungskiosk,gazeta kioski,qalam,gul
709,das Frühstück,nonushta,oyna,telefon
710,der Stadtbus,shahar avtobusi,sumka,muz
711,aufstehen,o'rnidan turmoq,qochmoq,sakrash
712,müde,charchagan,faol,oddiy
713,einkaufen,xarid qilmoq,unutmoq,sotmoq
714,danach,keyin,avval,erta
715,freundlich,mehribon,qo'pol,sovuq
716,mithelfen,yordam bermoq,uxlamoq,suzmoq
717,langweilig,zerikarli,qiziqarli,baland
718,manchmal,ba'zida,har doim,kecha
719,anprobieren,kiyib ko'rmoq,yashirmoq,qochmoq
720,bequem,qulay,noqulay,past
721,der Fahrkartenautomat,chipta apparati,telefon,sumka
722,die Lieblingsserie,sevimli serial,muz,oyna
723,das Sportfest,sport bayrami,stul,qalam
724,der Kuchenverkauf,tort savdosi,gul,telefon
725,die Schulbibliothek,maktab kutubxonasi,oy,mashina
726,das Gartenfest,bog' bayrami,muz,sumka
727,der Mitschüler,sinfdoshi,telefon,stakan
728,die Computermaus,kompyuter sichqonchasi,qalam,gul
729,das Picknick,piknik,oyna,telefon
730,der Spielplatz,o'yin maydonchasi,sumka,muz
731,mitspielen,birga o'ynamoq,qochmoq,sakrash
732,lustig,kulgili,jiddiy,oddiy
733,backen,pishirmoq,unutmoq,sotmoq
734,zusammen,birga,yolg'iz,erta
735,durstig,chanqagan,to'q,sovuq
736,aufpassen,diqqat qilmoq,uxlamoq,suzmoq
737,kompliziert,murakkab,oson,baland
738,trotzdem,shunga qaramay,bekordan-bekorga,kecha
739,abwaschen,idish yuvmoq,yashirmoq,qochmoq
740,fleißig,mehnatkash,dangasa,past
741,der Schuhkarton,oyoq kiyim qutisi,telefon,sumka
742,die Lieblingssendung,sevimli ko'rsatuv,muz,oyna
743,das Fahrradlicht,velosiped chirog'i,stul,qalam
744,der Ferienplan,ta'til rejasi,gul,telefon
745,die Musikschule,musiqa maktabi,oy,mashina
746,das Wohnzimmer,mehmonxona,muz,sumka
747,der Obstsalat,mevali salat,telefon,stakan
748,die Einkaufsliste,xarid ro'yxati,qalam,gul
749,das Handyspiel,telefon o'yini,oyna,telefon
750,der Stadtpark,shahar bog'i,sumka,muz
751,mitfahren,birga bormoq,qochmoq,sakrash
752,praktisch,qulay,noqulay,oddiy
753,fernsehen,televizor ko'rmoq,unutmoq,sotmoq
754,plötzlich,to'satdan,sekin,erta
755,nervös,asabiy,xotirjam,sovuq
756,aufräumen,yig'ishtirmoq,uxlamoq,suzmoq
757,prima,ajoyib,yomon,baland
758,wirklich,haqiqatan,balki,kecha
759,vergessen,unutmoq,yodlamoq,qochmoq
760,leer,bo'sh,to'la,past
761,der Sportlehrer,sport o'qituvchisi,telefon,sumka
762,die Klassenarbeit,sinf ishi,muz,oyna
763,das Lieblingsobst,sevimli meva,stul,qalam
764,der Fernsehabend,televizor oqshomi,gul,telefon
765,die Bushaltestelle,avtobus bekati,oy,mashina
766,das Kinderzimmer,bolalar xonasi,muz,sumka
767,der Geburtstagskuchen,tug'ilgan kun torti,telefon,stakan
768,die Reisetasche,sayohat sumkasi,qalam,gul
769,das Wochenende,hafta oxiri,oyna,telefon
770,der Supermarkt,supermarket,sumka,muz
771,mitnehmen,o'zi bilan olmoq,qochmoq,sakrash
772,traurig,xafa,xursand,oddiy
773,frühstücken,nonushta qilmoq,unutmoq,sotmoq
774,endlich,nihoyat,hech qachon,erta
775,kaputt,buzilgan,yangi,sovuq
776,gratulieren,tabriklamoq,uxlamoq,suzmoq
777,interessant,qiziqarli,zerikarli,baland
778,vielleicht,balki,aniq,kecha
779,sammeln,to'plamoq,yashirmoq,qochmoq
780,nett,yoqimli,qo'pol,past
781,der Reisefilm,sayohat filmi,telefon,sumka
782,die Wettervorhersage,ob-havo prognozi,muz,oyna
783,das Lieblingshobby,sevimli mashg'ulot,stul,qalam
784,der Fahrradfahrer,velosipedchi,gul,telefon
785,die Einkaufsparty,xarid bazmi,oy,mashina
786,das Jugendhotel,yoshlar mehmonxonasi,muz,sumka
787,der Sprachtest,til testi,telefon,stakan
788,die Badezeit,cho'milish vaqti,qalam,gul
789,das Sommerfest,yozgi bayram,oyna,telefon
790,der Spielabend,o'yin oqshomi,sumka,muz
791,mitkommen,birga kelmoq,qochmoq,sakrash
792,hilfsbereit,yordamchi,qo'pol,oddiy
793,telefonieren,telefonlashmoq,unutmoq,sotmoq
794,natürlich,albatta,hech qachon,erta
795,eng,tor,keng,sovuq
796,lächeln,jilmaymoq,uxlamoq,suzmoq
797,pünktlich,o'z vaqtida,kechikkan,baland
798,besonders,ayniqsa,oddiy,kecha
799,erreichen,erishmoq,yashirmoq,qochmoq
800,fertig,tayyor,tayyor emas,past
801,der Fahrgast,yo'lovchi,telefon,sumka
802,die Fahrkarte,yo'l chiptasi,muz,oyna
803,das Reisebüro,sayohat agentligi,stul,qalam
804,der Bahnsteig,platforma,gul,telefon
805,die Ankunft,kelish,oy,mashina
806,das Abteil,vagon bo'limi,muz,sumka
807,der Kiosk,kiosk,telefon,stakan
808,die Tageszeitung,kunlik gazeta,qalam,gul
809,das Frühstücksei,nonushta tuxumi,oyna,telefon
810,der Stadtteil,shahar tumani,sumka,muz
811,abfahren,jo'nab ketmoq,qochmoq,sakrash
812,pünktlich,o'z vaqtida,kechikkan,oddiy
813,anmelden,ro'yxatdan o'tmoq,unutmoq,sotmoq
814,zufällig,tasodifan,ataylab,erta
815,nass,ho'l,quruq,sovuq
816,ausruhen,dam olmoq,ishlamoq,suzmoq
817,lustig,kulgili,jiddiy,baland
818,daneben,yonida,uzoqda,kecha
819,zuhören,tinglamoq,yashirmoq,qochmoq
820,müde,charchagan,faol,past
821,der Sitzplatz,o'tirish joyi,telefon,sumka
822,die Abfahrt,jo'nash,muz,oyna
823,das Wartezimmer,kutish xonasi,stul,qalam
824,der Reiseführer,sayyoh qo'llanmasi,gul,telefon
825,die Jugendherberge,yoshlar yotoqxonasi,oy,mashina
826,das Mineralwasser,mineral suv,muz,sumka
827,der Orangensaft,apelsin sharbati,telefon,stakan
828,die Speisekarte,menyu,qalam,gul
829,das Mittagessen,tushlik,oyna,telefon
830,der Nachtisch,desert,sumka,muz
831,bestellen,buyurtma bermoq,qochmoq,sakrash
832,satt,to'q,och,oddiy
833,servieren,xizmat qilmoq,unutmoq,sotmoq
834,zusätzlich,qo'shimcha,asosiy,erta
835,sauer,nordon,shirin,sovuq
836,schmecken,ta'm bermoq,uxlamoq,suzmoq
837,höflich,xushmuomala,qo'pol,baland
838,drinnen,ichkarida,tashqarida,kecha
839,bezahlen,to'lamoq,yashirmoq,qochmoq
840,leer,bo'sh,to'la,past
841,der Kühlschrank,muzlatgich,telefon,sumka
842,die Waschmaschine,kir yuvish mashinasi,muz,oyna
843,das Bügeleisen,dazmol,stul,qalam
844,der Staubsauger,changyutgich,gul,telefon
845,die Zahnpasta,tish pastasi,oy,mashina
846,das Handtuch,sochiq,muz,sumka
847,der Badeanzug,cho'milish kiyimi,telefon,stakan
848,die Sonnenbrille,quyosh ko'zoynagi,qalam,gul
849,das Kopfkissen,yostiq,oyna,telefon
850,der Wecker,budilnik,sumka,muz
851,einschalten,yoqmoq,qochmoq,sakrash
852,praktisch,qulay,noqulay,oddiy
853,ausschalten,o'chirmoq,unutmoq,sotmoq
854,plötzlich,to'satdan,sekin,erta
855,trocken,quruq,ho'l,sovuq
856,wecken,uyg'otmoq,uxlatmoq,suzmoq
857,bequem,qulay,noqulay,baland
858,oben,tepada,pastda,kecha
859,putzen,tozalamoq,yashirmoq,qochmoq
860,fertig,tayyor,tayyor emas,past
861,der Fußballplatz,futbol maydoni,telefon,sumka
862,die Mannschaftskarte,jamoa kartasi,muz,oyna
863,das Hallenbad,yopiq basseyn,stul,qalam
864,der Tennisspieler,tennischi,gul,telefon
865,die Medaille,medal,oy,mashina
866,das Sportprogramm,sport dasturi,muz,sumka
867,der Wanderweg,sayr yo'li,telefon,stakan
868,die Fahrradtour,velosayohat,qalam,gul
869,das Picknickbrot,piknik noni,oyna,telefon
870,der Regenmantel,yomg'ir plashi,sumka,muz
871,trainieren,mashq qilmoq,qochmoq,sakrash
872,fit,sog'lom,kasal,oddiy
873,mitmachen,qatnashmoq,unutmoq,sotmoq
874,unterwegs,yo'lda,uyda,erta
875,windig,shamolli,sokin,sovuq
876,gratulieren,tabriklamoq,uxlamoq,suzmoq
877,fröhlich,xursand,xafa,baland
878,draußen,tashqarida,ichkarida,kecha
879,wandern,sayr qilmoq,yashirmoq,qochmoq
880,gesund,sog'lom,kasal,past
881,der Geburtstagsgast,tug'ilgan kun mehmoni,telefon,sumka
882,die Einladungskarte,taklifnoma kartasi,muz,oyna
883,das Familienfoto,oilaviy rasm,stul,qalam
884,der Hochzeitstag,to'y kuni,gul,telefon
885,die Musikgruppe,musiqa guruhi,oy,mashina
886,das Festessen,bayram ovqati,muz,sumka
887,der Blumenladen,gul do'koni,telefon,stakan
888,die Postkarte,pochta kartasi,qalam,gul
889,das Geschenkpapier,sovg'a qog'ozi,oyna,telefon
890,der Ferienort,dam olish joyi,sumka,muz
891,feiern,nishonlamoq,qochmoq,sakrash
892,beliebt,mashhur,noma'lum,oddiy
893,einladen,taklif qilmoq,unutmoq,sotmoq
894,wirklich,haqiqatan,balki,erta
895,traurig,xafa,xursand,sovuq
896,lachen,kulmoq,uxlamoq,suzmoq
897,hilfsbereit,yordamchi,qo'pol,baland
898,zusammen,birga,yolg'iz,kecha
899,passieren,sodir bo'lmoq,yashirmoq,qochmoq
900,glücklich,baxtli,xafa,past
901,der Mietvertrag,ijara shartnomasi,telefon,sumka
902,die Wohnungstür,xonadon eshigi,muz,oyna
903,das Treppenhaus,zina yo'lagi,stul,qalam
904,der Hausmeister,uy nazoratchisi,gul,telefon
905,die Nachbarschaft,qo'shnichilik,oy,mashina
906,das Wohnzimmerfenster,mehmonxona oynasi,muz,sumka
907,der Esstisch,ovqat stoli,telefon,stakan
908,die Kaffeemaschine,qahva mashinasi,qalam,gul
909,das Schlafzimmer,yotoqxona,oyna,telefon
910,der Gartenstuhl,bog' stuli,sumka,muz
911,mieten,ijaraga olmoq,qochmoq,sakrash
912,ruhig,tinch,shovqinli,oddiy
913,umziehen,ko'chmoq,unutmoq,sotmoq
914,nebenan,qo'shni joyda,uzoqda,erta
915,laut,baland,sokin,sovuq
916,wohnen,yashamoq,uxlamoq,suzmoq
917,sauber,toza,iflos,baland
918,dort,u yerda,bu yerda,kecha
919,reinigen,tozalamoq,yashirmoq,qochmoq
920,gemütlich,shinam,noqulay,past
921,der Sprachschüler,til o'quvchisi,telefon,sumka
922,die Prüfungsvorbereitung,imtihon tayyorligi,muz,oyna
923,das Kursbuch,darslik,stul,qalam
924,der Stundenplan,dars jadvali,gul,telefon
925,die Gruppenarbeit,guruh ishi,oy,mashina
926,das Whiteboard,oq doska,muz,sumka
927,der Kugelschreiber,ruchka,telefon,stakan
928,die Notizseite,eslatma sahifasi,qalam,gul
929,das Wörterspiel,so'z o'yini,oyna,telefon
930,der Lernpartner,o'qish sherigi,sumka,muz
931,erklären,tushuntirmoq,qochmoq,sakrash
932,intelligent,aqlli,ahmoq,oddiy
933,korrigieren,to'g'rilamoq,unutmoq,sotmoq
934,manchmal,ba'zida,har doim,erta
935,fleißig,mehnatkash,dangasa,sovuq
936,wiederholen,takrorlamoq,uxlamoq,suzmoq
937,interessiert,qiziqqan,beparvo,baland
938,gemeinsam,birga,yolg'iz,kecha
939,übersetzen,tarjima qilmoq,yashirmoq,qochmoq
940,einfach,oson,qiyin,past
941,der Fahrradreifen,velosiped shinasi,telefon,sumka
942,die Tankstelle,yoqilg'i quyish shoxobchasi,muz,oyna
943,das Verkehrsschild,yo'l belgisi,stul,qalam
944,der Sicherheitsgurt,xavfsizlik kamari,gul,telefon
945,die Autotür,avtomobil eshigi,oy,mashina
946,das Navigationsgerät,navigator,muz,sumka
947,der Parkplatz,avtoturargoh,telefon,stakan
948,die Kreuzung,chorraha,qalam,gul
949,das Motorrad,mototsikl,oyna,telefon
950,der Fußweg,piyodalar yo'li,sumka,muz
951,bremsen,tormoz bermoq,qochmoq,sakrash
952,gefährlich,xavfli,xavfsiz,oddiy
953,tanken,yoqilg'i quymoq,unutmoq,sotmoq
954,unterwegs,yo'lda,uyda,erta
955,vorsichtig,ehtiyotkor,shoshqaloq,sovuq
956,abbiegen,burilmoq,uxlamoq,suzmoq
957,frei,bo'sh,band,baland
958,gerade,to'g'ri,egri,kecha
959,überholen,o'zib ketmoq,yashirmoq,qochmoq
960,langsam,sekin,tez,past
961,der Wetterbericht,ob-havo hisoboti,telefon,sumka
962,die Schneeballschlacht,qor jangi,muz,oyna
963,das Herbstblatt,kuz bargi,stul,qalam
964,der Sommerurlaub,yozgi ta'til,gul,telefon
965,die Frühlingsblume,bahor guli,oy,mashina
966,das Winterwetter,qish ob-havosi,muz,sumka
967,der Regenschauer,qisqa yomg'ir,telefon,stakan
968,die Sonnencreme,quyosh kremi,qalam,gul
969,das Picknicktuch,piknik yopinchig'i,oyna,telefon
970,der Badesee,cho'milish ko'li,sumka,muz
971,regnen,yomg'ir yog'moq,qochmoq,sakrash
972,heiß,issiq,sovuq,oddiy
973,schneien,qor yog'moq,unutmoq,sotmoq
974,draußen,tashqarida,ichkarida,erta
975,bewölkt,bulutli,ochiq,sovuq
976,sonnenbaden,toblanmoq,uxlamoq,suzmoq
977,kühl,salqin,issiq,baland
978,plötzlich,to'satdan,sekin,kecha
979,wachsen,o'smoq,yashirmoq,qochmoq
980,natürlich,tabiiy,sun'iy,past
981,der Lieblingslehrer,sevimli o'qituvchi,telefon,sumka
982,die Freundschaft,do'stlik,muz,oyna
983,das Kinderlied,bolalar qo'shig'i,stul,qalam
984,der Familienname,familya,gul,telefon
985,die Geburtstagstorte,tug'ilgan kun torti,oy,mashina
986,das Haustier,uy hayvoni,muz,sumka
987,der Wochenendausflug,hafta oxiri sayohati,telefon,stakan
988,die Lieblingsband,sevimli musiqa guruhi,qalam,gul
989,das Kinoticket,kino chiptasi,oyna,telefon
990,der Spielzeugladen,o'yinchoq do'koni,sumka,muz
991,feiern,nishonlamoq,qochmoq,sakrash
992,fröhlich,xursand,xafa,oddiy
993,besuchen,ziyorat qilmoq,unutmoq,sotmoq
994,wirklich,haqiqatan,balki,erta
995,glücklich,baxtli,xafa,sovuq
996,telefonieren,telefonlashmoq,uxlamoq,suzmoq
997,hilfsbereit,yordamchi,qo'pol,baland
998,zusammen,birga,yolg'iz,kecha
999,passen,mos kelmoq,yashirmoq,qochmoq
1000,bereit,tayyor,tayyor emas,past
