529,sparen,tejamoq,yashirmoq,qochmoq
530,unangenehm,noqulay,qulay,kecha
531,die Arbeitsplatzsuche,ish qidirish,telefon,sumka
532,das Bürgerbüro,fuqarolar byurosi,muz,oyna
533,der Energiedrink,energetik ichimlik,stul,qalam
534,die Freizeitaktivität,bo‘sh vaqt mashg‘uloti,gul,telefon
535,das Krankenhauszimmer,kasalxona xonasi,oy,mashina
536,der Kontostand,hisob balansi,muz,sumka
537,die Reiseversicherung,sayohat sug‘urtasi,telefon,stakan
538,das Sportereignis,sport hodisasi,qalam,gul
539,der Wetterbericht,ob-havo hisoboti,oyna,telefon
540,die Wohngegend,turar joy hududi,sumka,muz
541,mitkommen,birga kelmoq,qochmoq,sakrash
542,zufällig,tasodifan,ataylab,oddiy
543,beantworten,javob bermoq,unutmoq,sotmoq
544,übrigens,aytgancha,hech qachon,erta
545,beschäftigt,band,bo‘sh,sovuq
546,diskutieren,muhokama qilmoq,uxlamoq,suzmoq
547,fair,adolatli,adolatsiz,baland
548,deshalb,shu sababli,bekordan-bekorga,past
549,verschieben,keyinga surmoq,yashirmoq,qochmoq
550,auffällig,ajralib turuvchi,oddiy,kecha
551,die Aufenthaltsdauer,qolish muddati,telefon,sumka
552,das Bewerbungsgespräch,ishga suhbat,muz,oyna
553,der Campingplatz,kemping joyi,stul,qalam
554,die Dienstreise,xizmat safari,gul,telefon
555,das Formularblatt,forma varag‘i,oy,mashina
556,der Konzertbesuch,konsert tashrifi,muz,sumka
557,die Mahlzeit,ovqatlanish,telefon,stakan
558,das Parkplatzproblem,parkovka muammosi,qalam,gul
559,der Sprachkurs,til kursi,oyna,telefon
560,die Unterkunftsmöglichkeit,turar joy imkoniyati,sumka,muz
561,überraschen,hayratlantirmoq,qochmoq,sakrash
562,selbstbewusst,o‘ziga ishongan,uyatchan,oddiy
563,weitergeben,uzatib yubormoq,unutmoq,sotmoq
564,gewöhnlich,odatdagi,g‘alati,erta
565,hilfreich,yordam beruvchi,zararli,sovuq
566,umziehen,ko‘chmoq,uxlamoq,suzmoq
567,praktisch,qulay,noqulay,baland
568,deswegen,shu sababli,umuman,past
569,einsteigen,transportga chiqmoq,yashirmoq,qochmoq
570,interessant,qiziqarli,zerikarli,kecha
571,die Arbeitsstelle,ish joyi,telefon,sumka
572,das Badeverbot,cho‘milish taqiqi,muz,oyna
573,der Briefkasten,xat qutisi,stul,qalam
574,die Fahrkarte,yo‘l chiptasi,gul,telefon
575,das Gepäckstück,yuk bo‘lagi,oy,mashina
576,der Hausmeister,bino nazoratchisi,muz,sumka
577,die Jahreszeit,yil fasli,telefon,stakan
578,das Kundengespräch,mijoz bilan suhbat,qalam,gul
579,der Lieferdienst,yetkazib berish xizmati,oyna,telefon
580,die Sprachschule,til maktabi,sumka,muz
581,empfehlen,tavsiya qilmoq,qochmoq,sakrash
582,bequemlich,qulay,noqulay,oddiy
583,zurückkommen,qaytib kelmoq,unutmoq,sotmoq
584,meistens,ko‘pincha,hech qachon,erta
585,genervt,jahli chiqqan,xotirjam,sovuq
586,ausfüllen,to‘ldirmoq,uxlamoq,suzmoq
587,offen,ochiq,yopiq,baland
588,tatsächlich,haqiqatda,umuman,past
589,abschließen,yakunlamoq,yashirmoq,qochmoq
590,chaotisch,tartibsiz,tartibli,kecha
591,die Abfahrtszeit,jo‘nash vaqti,telefon,sumka
592,das Computerprogramm,kompyuter dasturi,muz,oyna
593,der Fahrradhelm,velosiped shlemi,stul,qalam
594,die Gesundheitsprüfung,sog‘liq tekshiruvi,gul,telefon
595,das Kulturfestival,madaniyat festivali,oy,mashina
596,der Mietvertrag,ijara shartnomasi,muz,sumka
597,die Onlinebestellung,onlayn buyurtma,telefon,stakan
598,das Reisebüro,sayohat agentligi,qalam,gul
599,der Sicherheitsdienst,xavfsizlik xizmati,oyna,telefon
600,die Wohnungsanzeige,uy e’loni,sumka,muz
601,ablehnen,rad etmoq,qabul qilmoq,sakrash
602,erleichtert,yengil tortgan,xavotirli,oddiy
603,zustimmen,rozi bo‘lmoq,qarshi chiqmoq,sotmoq
604,immerhin,hech bo‘lmasa,umuman,erta
605,beunruhigt,xavotirlangan,xotirjam,sovuq
606,mitteilen,xabar bermoq,uxlamoq,suzmoq
607,aufmerksam,e’tiborli,beparvo,baland
608,einerseits,bir tomondan,hech qachon,past
609,umtauschen,almashtirmoq,yashirmoq,qochmoq
610,erquicklich,yoqimli,zerikarli,kecha
611,die Absicht,niyat,telefon,sumka
612,das Angebotssystem,taklif tizimi,muz,oyna
613,der Ansprechpartner,aloqa shaxsi,stul,qalam
614,die Arbeitskraft,ishchi kuchi,gul,telefon
615,das Betriebssystem,ish tizimi,oy,mashina
616,der Fortschrittstest,rivojlanish testi,muz,sumka
617,die Kaufentscheidung,xarid qarori,telefon,stakan
618,das Sprachzertifikat,til sertifikati,qalam,gul
619,der Tagesrhythmus,kun ritmi,oyna,telefon
620,die Weiterbildungskursi,rivojlanish kursi,sumka,muz
621,vorhaben,rejalashtirmoq,qochmoq,sakrash
622,hilfsbereit,yordam beruvchi,qo‘pol,oddiy
623,erledigen,bajarmoq,unutmoq,sotmoq
624,stattdessen,o‘rniga,har doim,erta
625,enttäuscht,hafsalasi pir bo‘lgan,xursand,sovuq
626,auswählen,tanlamoq,uxlamoq,suzmoq
627,ehrgeizig,intiluvchan,dangasa,baland
628,andererseits,boshqa tomondan,umuman,past
629,beantragen,ariza topshirmoq,yashirmoq,qochmoq
630,vernünftig,oqilona,ahmoqona,kecha
631,die Besprechung,uchrashuv,telefon,sumka
632,das Einkaufszentrum,savdo markazi,muz,oyna
633,der Fahrplanwechsel,jadval almashinuvi,stul,qalam
634,die Geldanlage,pul joylashtirish,gul,telefon
635,das Handwerk,hunarmandchilik,oy,mashina
636,der Internetnutzer,internet foydalanuvchisi,muz,sumka
637,die Kreditkarte,kredit karta,telefon,stakan
638,das Lernmaterial,o‘quv materiali,qalam,gul
639,der Notizzettel,eslatma qog‘ozi,oyna,telefon
640,die Reiseplanung,sayohat rejasi,sumka,muz
641,vorbereiten,tayyorlamoq,qochmoq,sakrash
642,unsicher,ishonchsiz,qat’iy,oddiy
643,verbieten,taqiqlamoq,unutmoq,sotmoq
644,wenigstens,hech bo‘lmasa,umuman,erta
645,genügend,yetarli,kam,sovuq
646,besprechen,muhokama qilmoq,uxlamoq,suzmoq
647,freundlich,xushmuomala,qo‘pol,baland
648,anders,boshqacha,bir xil,past
649,teilnehmen,qatnashmoq,yashirmoq,qochmoq
650,ungefähr,taxminan,aniq,kecha
651,die Arbeitsstelle,ish joyi,telefon,sumka
652,das Berufsziel,kasb maqsadi,muz,oyna
653,der Computerkurs,kompyuter kursi,stul,qalam
654,die Dienstreise,xizmat safari,gul,telefon
655,das Formularblatt,forma varag‘i,oy,mashina
656,der Hausbesitzer,uy egasi,muz,sumka
657,die Jahreszeit,yil fasli,telefon,stakan
658,das Kundengespräch,mijoz bilan suhbat,qalam,gul
659,der Lieferdienst,yetkazib berish xizmati,oyna,telefon
660,die Sprachschule,til maktabi,sumka,muz
661,empfehlen,tavsiya qilmoq,qochmoq,sakrash
662,geduldig,sabrli,sabrsiz,oddiy
663,erlauben,ruxsat bermoq,unutmoq,sotmoq
664,plötzlich,to‘satdan,sekin,erta
665,beschäftigt,band,bo‘sh,sovuq
666,umziehen,ko‘chmoq,uxlamoq,suzmoq
667,persönlich,shaxsiy,rasmiy,baland
668,deshalb,shu sababli,bekordan-bekorga,past
669,mitbringen,olib kelmoq,yashirmoq,qochmoq
670,praktisch,qulay,noqulay,kecha
671,die Anmeldung,ro‘yxatdan o‘tish,telefon,sumka
672,das Badeverbot,cho‘milish taqiqi,muz,oyna
673,der Briefkasten,xat qutisi,stul,qalam
674,die Fahrkarte,yo‘l chiptasi,gul,telefon
675,das Gepäckstück,yuk bo‘lagi,oy,mashina
676,der Konzertbesuch,konsert tashrifi,muz,sumka
677,die Mahlzeit,ovqatlanish,telefon,stakan
678,das Parkplatzproblem,parkovka muammosi,qalam,gul
679,der Sprachfehler,til xatosi,oyna,telefon
680,die Wettervorhersage,ob-havo prognozi,sumka,muz
681,mitmachen,qatnashmoq,qochmoq,sakrash
682,erstaunt,hayratlangan,befarq,oddiy
683,vorstellen,tanishtirmoq,unutmoq,sotmoq
684,täglich,har kuni,kamdan-kam,erta
685,unmöglich,imkonsiz,mumkin,sovuq
686,nachfragen,qayta so‘ramoq,uxlamoq,suzmoq
687,ruhig,tinch,shovqinli,baland
688,trotzdem,shunga qaramay,hech qachon,past
689,abholen,olib ketmoq,yashirmoq,qochmoq
690,seltsam,g‘alati,oddiy,kecha
691,die Berufswahl,kasb tanlash,telefon,sumka
692,das Fitnessprogramm,fitness dasturi,muz,oyna
693,der Gesprächspartner,suhbatdosh,stul,qalam
694,die Informationsseite,ma’lumot sahifasi,gul,telefon
695,das Lebensmittelgeschäft,oziq-ovqat do‘koni,oy,mashina
696,der Mietpreis,ijara narxi,muz,sumka
697,die Notaufnahme,tez yordam bo‘limi,telefon,stakan
698,das Umweltproblem,ekologik muammo,qalam,gul
699,der Verkehrsunfall,yo‘l halokati,oyna,telefon
700,die Zahlungsmethode,to‘lov usuli,sumka,muz
701,vorschlagen,taklif qilmoq,qochmoq,sakrash
702,begeistert,juda xursand,xafa,oddiy
703,zurückgeben,qaytarib bermoq,unutmoq,sotmoq
704,inzwischen,shu orada,avval,erta
705,nützlich,foydali,zararli,sovuq
706,verbessern,yaxshilamoq,uxlamoq,suzmoq
707,vorsichtig,ehtiyotkor,beparvo,baland
708,außerdem,bundan tashqari,umuman,past
709,einladen,taklif qilmoq,yashirmoq,qochmoq
710,schwierig,qiyin,oson,kecha
711,die Arbeitslosigkeit,ishsizlik,telefon,sumka
712,das Bahnticket,poyezd bileti,muz,oyna
713,der Energiedrink,energetik ichimlik,stul,qalam
714,die Freizeitaktivität,bo‘sh vaqt mashg‘uloti,gul,telefon
715,das Gesundheitszentrum,sog‘liq markazi,oy,mashina
716,der Kaufvertrag,xarid shartnomasi,muz,sumka
717,die Lieferzeit,yetkazib berish vaqti,telefon,stakan
718,das Onlineformular,onlayn forma,qalam,gul
719,der Reisebericht,sayohat hisoboti,oyna,telefon
720,die Tagesordnung,kun tartibi,sumka,muz
721,vergleichen,taqqoslamoq,qochmoq,sakrash
722,interessiert,qiziqqan,beparvo,oddiy
723,erreichen,erishmoq,unutmoq,sotmoq
724,manchmal,ba’zida,har doim,erta
725,zufrieden,mamnun,norozi,sovuq
726,vermeiden,oldini olmoq,uxlamoq,suzmoq
727,aktiv,faol,dangasa,baland
728,denn,chunki,hech qachon,past
729,absagen,bekor qilmoq,yashirmoq,qochmoq
730,merkwürdig,g‘alati,oddiy,kecha
731,die Aufenthaltserlaubnis,yashash ruxsati,telefon,sumka
732,das Beschäftigungsangebot,ish taklifi,muz,oyna
733,der Fahrgast,yo‘lovchi,stul,qalam
734,die Krankenversicherung,tibbiy sug‘urta,gul,telefon
735,das Kulturprogramm,madaniy dastur,oy,mashina
736,der Paketdienst,posilka xizmati,muz,sumka
737,die Reisegruppe,sayohat guruhi,telefon,stakan
738,das Sicherheitsproblem,xavfsizlik muammosi,qalam,gul
739,der Sprachkurs,til kursi,oyna,telefon
740,die Unterkunftsmöglichkeit,turar joy imkoniyati,sumka,muz
741,überraschen,hayratlantirmoq,qochmoq,sakrash
742,ängstlich,qo‘rqoq,xotirjam,oddiy
743,bestellen,buyurtma bermoq,unutmoq,sotmoq
744,normalerweise,odatda,hech qachon,erta
745,verantwortlich,mas’uliyatli,beparvo,sovuq
746,reparieren,ta’mirlamoq,uxlamoq,suzmoq
747,selbstbewusst,o‘ziga ishongan,uyatchan,baland
748,nämlich,ya’ni,umuman,past
749,anrufen,qo‘ng‘iroq qilmoq,yashirmoq,qochmoq
750,kompliziert,murakkab,oson,kecha
751,die Arbeitsplatzsuche,ish qidirish,telefon,sumka
752,das Bürgerbüro,fuqarolar idorasi,muz,oyna
753,der Einkaufswagen,xarid aravachasi,stul,qalam
754,die Familienfeier,oilaviy bayram,gul,telefon
755,das Handyproblem,telefon muammosi,oy,mashina
756,der Kontostand,hisob balansi,muz,sumka
757,die Reiseversicherung,sayohat sug‘urtasi,telefon,stakan
758,das Sportereignis,sport hodisasi,qalam,gul
759,der Unfallbericht,baxtsiz hodisa hisoboti,oyna,telefon
760,die Wohngegend,turar joy hududi,sumka,muz
761,sparen,tejamoq,qochmoq,sakrash
762,glücklich,baxtli,xafa,oddiy
763,entscheiden,qaror qilmoq,unutmoq,sotmoq
764,besonders,ayniqsa,oddiy,erta
765,streng,qattiqqo‘l,yumshoq,sovuq
766,klären,aniqlashtirmoq,uxlamoq,suzmoq
767,humorvoll,hazilkash,jiddiy,baland
768,deswegen,shu sababli,bekordan-bekorga,past
769,mitteilen,xabar bermoq,yashirmoq,qochmoq
770,unangenehm,noqulay,qulay,kecha
771,die Arbeitsbedingung,ish sharoiti,telefon,sumka
772,das Bildungssystem,ta’lim tizimi,muz,oyna
773,der Einkaufszettel,xarid ro‘yxati,stul,qalam
774,die Freizeitbeschäftigung,bo‘sh vaqt mashg‘uloti,gul,telefon
775,das Krankenhausticket,kasalxona taloni,oy,mashina
776,der Onlinekurs,onlayn kurs,muz,sumka
777,die Sprachprüfung,til imtihoni,telefon,stakan
778,das Verkehrsmittel,transport vositasi,qalam,gul
779,der Wetterbericht,ob-havo hisoboti,oyna,telefon
780,die Wohnungsanzeige,uy e’loni,sumka,muz
781,mitarbeiten,hamkorlik qilmoq,qochmoq,sakrash
782,zufällig,tasodifan,ataylab,oddiy
783,beantworten,javob bermoq,unutmoq,sotmoq
784,mittags,tush payti,tongda,erta
785,bequem,qulay,noqulay,sovuq
786,diskutieren,muhokama qilmoq,uxlamoq,suzmoq
787,fair,adolatli,adolatsiz,baland
788,daher,shu sababli,umuman,past
789,verschieben,keyinga surmoq,yashirmoq,qochmoq
790,auffällig,ajralib turuvchi,oddiy,kecha
791,die Aufenthaltsdauer,qolish muddati,telefon,sumka
792,das Bewerbungsgespräch,ishga suhbat,muz,oyna
793,der Fahrradfahrer,velosipedchi,stul,qalam
794,die Gesundheitskarte,sog‘liq kartasi,gul,telefon
795,das Kulturzentrum,madaniyat markazi,oy,mashina
796,der Reiseveranstalter,sayohat tashkilotchisi,muz,sumka
797,die Sicherheitskontrolle,xavfsizlik nazorati,telefon,stakan
798,das Sprachverständnis,til tushunchasi,qalam,gul
799,der Terminkalender,uchrashuv kalendari,oyna,telefon
800,die Zahlungsmöglichkeit,to‘lov imkoniyati,sumka,muz
801,abwarten,kutib turmoq,qochmoq,sakrash
802,erleichtert,yengil tortgan,xavotirli,oddiy
803,anklicken,bosib ochmoq,unutmoq,sotmoq
804,üblicherweise,odatda,hech qachon,erta
805,übermüdet,juda charchagan,faol,sovuq
806,umsteigen,transport almashtirmoq,uxlamoq,suzmoq
807,selbstbewusst,o‘ziga ishongan,uyatchan,baland
808,folglich,natijada,bekordan-bekorga,past
809,zurückrufen,qayta qo‘ng‘iroq qilmoq,yashirmoq,qochmoq
810,beeindruckend,ta’sirli,zerikarli,kecha
811,die Abteilung,bo‘lim,telefon,sumka
812,das Bahngleis,poyezd yo‘li,muz,oyna
813,der Einkaufsbummel,xarid aylanishi,stul,qalam
814,die Fahrgemeinschaft,birga yurish guruhi,gul,telefon
815,das Gewinnspiel,sovrinli o‘yin,oy,mashina
816,der Haushaltsplan,uy byudjeti,muz,sumka
817,die Jugendherberge,yoshlar mehmonxonasi,telefon,stakan
818,das Lieblingsfach,sevimli fan,qalam,gul
819,der Nebenjob,qo‘shimcha ish,oyna,telefon
820,die Reservierung,bron,sumka,muz
821,umtauschen,almashtirmoq,qochmoq,sakrash
822,hilfsbereit,yordamchi,qo‘pol,oddiy
823,aufheben,saqlab qo‘ymoq,unutmoq,sotmoq
824,gelegentlich,ba’zida,har doim,erta
825,unzufrieden,norozi,mamnun,sovuq
826,nachschlagen,lug‘atdan qidirmoq,uxlamoq,suzmoq
827,geduldig,sabrli,sabrsiz,baland
828,außerdem,bundan tashqari,umuman,past
829,einpacken,o‘rab joylamoq,yashirmoq,qochmoq
830,merkwürdig,g‘alati,oddiy,kecha
831,die Ankunftszeit,kelish vaqti,telefon,sumka
832,das Berufsleben,ish hayoti,muz,oyna
833,der Einkaufszettel,xarid ro‘yxati,stul,qalam
834,die Fahrprüfung,haydov imtihoni,gul,telefon
835,das Handygespräch,telefon suhbati,oy,mashina
836,der Kontoauszug,hisobdan ko‘chirma,muz,sumka
837,die Lieferadresse,yetkazish manzili,telefon,stakan
838,das Notizbuch,eslatma daftari,qalam,gul
839,der Regenschirm,yomg‘ir soyaboni,oyna,telefon
840,die Speisekarte,menyu,sumka,muz
841,überholen,o‘zib ketmoq,qochmoq,sakrash
842,neugierig,qiziquvchan,beparvo,oddiy
843,mitnehmen,o‘zi bilan olmoq,unutmoq,sotmoq
844,manchmal,ba’zida,hech qachon,erta
845,erschrocken,qo‘rqib ketgan,xotirjam,sovuq
846,beantragen,ariza topshirmoq,uxlamoq,suzmoq
847,höflich,xushmuomala,qo‘pol,baland
848,trotzdem,shunga qaramay,umuman,past
849,ausprobieren,sinab ko‘rmoq,yashirmoq,qochmoq
850,ungewöhnlich,g‘ayrioddiy,oddiy,kecha
851,die Arbeitszeit,ish vaqti,telefon,sumka
852,das Bewerbungsschreiben,ariza xati,muz,oyna
853,der Fahrradhelm,velosiped shlemi,stul,qalam
854,die Freizeitgruppe,bo‘sh vaqt guruhi,gul,telefon
855,das Hotelzimmer,mehmonxona xonasi,oy,mashina
856,der Kassenzettel,chek,muz,sumka
857,die Kreditkarte,kredit karta,telefon,stakan
858,das Lieblingsessen,sevimli ovqat,qalam,gul
859,der Reiseführer,sayohat qo‘llanmasi,oyna,telefon
860,die Wartezeit,kutish vaqti,sumka,muz
861,mitarbeiten,hamkorlik qilmoq,qochmoq,sakrash
862,glücklich,baxtli,xafa,oddiy
863,vergleichen,taqqoslamoq,unutmoq,sotmoq
864,inzwischen,shu orada,avval,erta
865,anstrengend,mashaqqatli,oson,sovuq
866,vorbereiten,tayyorlamoq,uxlamoq,suzmoq
867,freundlich,xushmuomala,qo‘pol,baland
868,deshalb,shu sababli,bekordan-bekorga,past
869,anprobieren,kiyib ko‘rmoq,yashirmoq,qochmoq
870,auffällig,ajralib turuvchi,oddiy,kecha
871,die Aufenthaltsdauer,qolish muddati,telefon,sumka
872,das Bahnticket,poyezd bileti,muz,oyna
873,der Briefkasten,xat qutisi,stul,qalam
874,die Ermäßigung,chegirma,gul,telefon
875,das Fitnessstudio,sport zali,oy,mashina
876,der Gepäckwagen,yuk aravachasi,muz,sumka
877,die Informationsstelle,ma’lumot markazi,telefon,stakan
878,das Kulturprogramm,madaniy dastur,qalam,gul
879,der Sprachfehler,til xatosi,oyna,telefon
880,die Unterkunft,turar joy,sumka,muz
881,anrufen,qo‘ng‘iroq qilmoq,qochmoq,sakrash
882,begeistert,juda xursand,xafa,oddiy
883,weiterhelfen,yordam bermoq,unutmoq,sotmoq
884,normalerweise,odatda,kamdan-kam,erta
885,beschäftigt,band,bo‘sh,sovuq
886,zurückgeben,qaytarib bermoq,uxlamoq,suzmoq
887,persönlich,shaxsiy,rasmiy,baland
888,denn,chunki,hech qachon,past
889,mitteilen,xabar bermoq,yashirmoq,qochmoq
890,kompliziert,murakkab,oson,kecha
891,die Anmeldung,ro‘yxatdan o‘tish,telefon,sumka
892,das Bürgeramt,fuqarolar idorasi,muz,oyna
893,der Fahrgast,yo‘lovchi,stul,qalam
894,die Gepäckkontrolle,yuk nazorati,gul,telefon
895,das Krankenhausticket,kasalxona taloni,oy,mashina
896,der Lieferservice,yetkazib berish xizmati,muz,sumka
897,die Reisegruppe,sayohat guruhi,telefon,stakan
898,das Sportprogramm,sport dasturi,qalam,gul
899,der Terminkalender,uchrashuv kalendari,oyna,telefon
900,die Wettervorhersage,ob-havo prognozi,sumka,muz
901,absagen,bekor qilmoq,qochmoq,sakrash
902,ängstlich,qo‘rqoq,xotirjam,oddiy
903,bestellen,buyurtma bermoq,unutmoq,sotmoq
904,mittags,tush payti,tongda,erta
905,nützlich,foydali,zararli,sovuq
906,reparieren,ta’mirlamoq,uxlamoq,suzmoq
907,vorsichtig,ehtiyotkor,beparvo,baland
908,daher,shu sababli,umuman,past
909,einladen,taklif qilmoq,yashirmoq,qochmoq
910,unangenehm,noqulay,qulay,kecha
911,die Aufenthaltserlaubnis,yashash ruxsati,telefon,sumka
912,das Bildungszentrum,ta’lim markazi,muz,oyna
913,der Einkaufswagen,xarid aravachasi,stul,qalam
914,die Familienfeier,oilaviy bayram,gul,telefon
915,das Gesundheitsamt,sog‘liq idorasi,oy,mashina
916,der Mietvertrag,ijara shartnomasi,muz,sumka
917,die Onlinebestellung,onlayn buyurtma,telefon,stakan
918,das Reisebüro,sayohat agentligi,qalam,gul
919,der Sprachkurs,til kursi,oyna,telefon
920,die Wohnungsanzeige,uy e’loni,sumka,muz
921,mitkommen,birga kelmoq,qochmoq,sakrash
922,interessiert,qiziqqan,beparvo,oddiy
923,erreichen,erishmoq,unutmoq,sotmoq
924,besonders,ayniqsa,oddiy,erta
925,bequem,qulay,noqulay,sovuq
926,diskutieren,muhokama qilmoq,uxlamoq,suzmoq
927,fair,adolatli,adolatsiz,baland
928,deswegen,shu sababli,bekordan-bekorga,past
929,verschieben,keyinga surmoq,yashirmoq,qochmoq
930,schwierig,qiyin,oson,kecha
931,die Arbeitsbedingung,ish sharoiti,telefon,sumka
932,das Bahnpersonal,poyezd xodimlari,muz,oyna
933,der Fahrradfahrer,velosipedchi,stul,qalam
934,die Gesundheitskarte,sog‘liq kartasi,gul,telefon
935,das Kulturzentrum,madaniyat markazi,oy,mashina
936,der Paketdienst,posilka xizmati,muz,sumka
937,die Sicherheitskontrolle,xavfsizlik nazorati,telefon,stakan
938,das Sprachverständnis,til tushunchasi,qalam,gul
939,der Verkehrsunfall,yo‘l halokati,oyna,telefon
940,die Zahlungsmöglichkeit,to‘lov imkoniyati,sumka,muz
941,sparen,tejamoq,qochmoq,sakrash
942,zufällig,tasodifan,ataylab,oddiy
943,beantworten,javob bermoq,unutmoq,sotmoq
944,übrigens,aytgancha,hech qachon,erta
945,streng,qattiqqo‘l,yumshoq,sovuq
946,klären,aniqlashtirmoq,uxlamoq,suzmoq
947,humorvoll,hazilkash,jiddiy,baland
948,nämlich,ya’ni,umuman,past
949,mitbringen,olib kelmoq,yashirmoq,qochmoq
950,praktisch,qulay,noqulay,kecha
951,die Arbeitsplatzsuche,ish qidirish,telefon,sumka
952,das Bürgerbüro,fuqarolar byurosi,muz,oyna
953,der Energiedrink,energetik ichimlik,stul,qalam
954,die Freizeitaktivität,bo‘sh vaqt mashg‘uloti,gul,telefon
955,das Krankenhauszimmer,kasalxona xonasi,oy,mashina
956,der Kontostand,hisob balansi,muz,sumka
957,die Reiseversicherung,sayohat sug‘urtasi,telefon,stakan
958,das Sportereignis,sport hodisasi,qalam,gul
959,der Wetterbericht,ob-havo hisoboti,oyna,telefon
960,die Wohngegend,turar joy hududi,sumka,muz
961,vorschlagen,taklif qilmoq,qochmoq,sakrash
962,erstaunt,hayratlangan,befarq,oddiy
963,zurückschicken,qaytarib yubormoq,unutmoq,sotmoq
964,täglich,har kuni,kamdan-kam,erta
965,verantwortlich,mas’uliyatli,beparvo,sovuq
966,verbessern,yaxshilamoq,uxlamoq,suzmoq
967,aktiv,faol,dangasa,baland
968,immerhin,hech bo‘lmasa,umuman,past
969,abholen,olib ketmoq,yashirmoq,qochmoq
970,seltsam,g‘alati,oddiy,kecha
971,die Berufswahl,kasb tanlash,telefon,sumka
972,das Fitnessprogramm,fitness dasturi,muz,oyna
973,der Handyvertrag,telefon shartnomasi,stul,qalam
974,die Informationsseite,ma’lumot sahifasi,gul,telefon
975,das Lebensmittelgeschäft,oziq-ovqat do‘koni,oy,mashina
976,der Mietpreis,ijara narxi,muz,sumka
977,die Notaufnahme,tez yordam bo‘limi,telefon,stakan
978,das Umweltproblem,ekologik muammo,qalam,gul
979,der Reisebericht,sayohat hisoboti,oyna,telefon
980,die Zahlungsmethode,to‘lov usuli,sumka,muz
981,teilnehmen,qatnashmoq,qochmoq,sakrash
982,erschrocken,qo‘rqib ketgan,xotirjam,oddiy
983,erlauben,ruxsat bermoq,unutmoq,sotmoq
984,plötzlich,to‘satdan,sekin,erta
985,genügend,yetarli,kam,sovuq
986,besprechen,muhokama qilmoq,uxlamoq,suzmoq
987,ruhig,tinch,shovqinli,baland
988,anders,boshqacha,bir xil,past
989,nachfragen,qayta so‘ramoq,yashirmoq,qochmoq
990,unmöglich,imkonsiz,mumkin,kecha
991,die Berufsausbildung,kasbiy ta’lim,telefon,sumka
992,das Computergeschäft,kompyuter do‘koni,muz,oyna
993,der Hausbesitzer,uy egasi,stul,qalam
994,die Lieferzeit,yetkazish vaqti,gul,telefon
995,das Onlineformular,onlayn forma,oy,mashina
996,der Reiseveranstalter,sayohat tashkilotchisi,muz,sumka
997,die Sprachprüfung,til imtihoni,telefon,stakan
998,das Verkehrsmittel,transport vositasi,qalam,gul
999,der Unfallbericht,baxtsiz hodisa hisoboti,oyna,telefon
1000,die Tagesordnung,kun tartibi,sumka,muz
