461,die App,ilova,dasturxat,shartnoma
462,die Telemedizin,telemeditsina,stomatologiya,jarrohlik
463,Telemedizin einsetzen,telemeditsinadan foydalanmoq,taqiqlamoq,yashirmoq
464,E-Health,elektron sog‘liqni saqlash,qishloq xo‘jaligi,ta'lim
465,die Technologie,texnologiya,san'at,musiqa
466,die Telekommunikation,telekommunikatsiya,dehqonchilik,me'morchilik
467,die Vernetzung,tarmoqlanish,ajralish,to‘xtash
468,der Austausch,almashinuv,yolg‘izlik,sukunat
469,der Datenaustausch,ma'lumot almashinuvi,kitob o‘qish,sayohat
470,die Datenübermittlung,ma'lumot uzatish,yashirish,o‘chirish
471,der Videochat,videochat,xat,maqola
472,mobil,mobil,statsionar,doimiy
473,der Nutzen,foyda,zarar,xavf
474,der Einsatz,qo‘llanish,bekor qilish,to‘xtatish
475,die Anwendung,qo‘llanilish,taqiq,rad etish
476,der Bereich,soha,ko‘cha,telefon
477,die Erkrankung,kasallik,sog‘liq,mukofot
478,die Beschwerde,shikoyat,minnatdorchilik,tabrik
479,das Symptom,alomat,davo,mukofot
480,die Diagnose,diagnoz,davolash,jarrohlik
481,die Diagnostik,diagnostika,sport,musiqa
482,die Einschätzung,baholash,taxminiy manzil,sovg‘a
483,einschätzen,baholamoq,yashirmoq,unutmoq
484,die Therapie,terapiya,kasallik,simptom
485,die Behandlung,davolash,jarima,ta'til
486,räumlich getrennt,makon jihatdan ajratilgan,bir joyda,to‘plangan
487,zeitlich versetzt,vaqt jihatdan farqli,bir vaqtda,darhol
488,die Distanz,masofa,yaqinlik,aloqa
489,die Zweitmeinung,ikkinchi mutaxassis fikri,birinchi urinish,qaror
490,eine Zweitmeinung einholen,ikkinchi fikr olmoq,inkor qilmoq,rad etmoq
491,der Spezialist,mutaxassis,havaskor,talaba
492,einen Spezialisten hinzuziehen,mutaxassis jalb qilmoq,haydab yubormoq,rad etmoq
493,ärztlich,shifokorga oid,sportga oid,sanoatga oid
494,niedergelassen,amaliyot yurituvchi,nafaqadagi,ishsiz
495,der niedergelassene Arzt,xususiy amaliyotdagi shifokor,talaba,o‘qituvchi
496,aufsuchen,borib ko‘rmoq,qochmoq,yashirinmoq
497,einen Arzt aufsuchen,shifokorga murojaat qilmoq,shifokordan qochmoq,uyda qolmoq
498,konsultieren,maslahatlashmoq,inkor qilmoq,taqiqlamoq
499,einen Arzt konsultieren,shifokor bilan maslahatlashmoq,aldamoq,yashirmoq
500,ersetzen,almashtirmoq,saqlab qolmoq,yo‘qotmoq
501,reduzieren,kamaytirmoq,oshirmoq,kuchaytirmoq
502,ländlich,qishloqqa oid,shaharga oid,sanoatga oid
503,der Notfall,shoshilinch holat,rejalashtirilgan tekshiruv,oddiy murojaat
504,der Rettungswagen,tez yordam mashinasi,yong‘in mashinasi,jamoat transporti
505,die Ambulanz,ambulatoriya,jarrohlik bo‘limi,reabilitatsiya markazi
506,der Wartebereich,kutish zonasi,qabul xonasi,davolash xonasi
507,die Wartezeit,kutish vaqti,ish vaqti,davolanish muddati
508,überlaufen sein,haddan tashqari band bo‘lmoq,bo‘sh turmoq,yopiq bo‘lmoq
509,gesetzlich,qonuniy,ixtiyoriy,norasmiy
510,aufheben,bekor qilmoq,joriy qilmoq,kuchaytirmoq
511,die Privatsphäre,shaxsiy hayot daxlsizligi,ommaviy oshkoralik,jamoat nazorati
512,die Infrastruktur,infratuzilma,boshqaruv tizimi,huquqiy tartib
513,vertrauen auf,ishonmoq,shubha qilmoq,rad etmoq
514,die Akte,hujjatlar papkasi,hisobot,bayonot
515,die Finanzen,moliya,aloqa tizimi,ishlab chiqarish
516,der Diebstahl,o‘g‘rilik,talonchilik,firibgarlik
517,die Manipulation,manipulyatsiya,xolislik,mustaqillik
518,der Missbrauch,suiiste'mol,to‘g‘ri foydalanish,himoya qilish
519,der Befragte,so‘rov ishtirokchisi,tadqiqotchi,kuzatuvchi
520,kritisieren,tanqid qilmoq,maqtamoq,oqlamoq
521,verloren gehen,yo‘qolib ketmoq,topilmoq,saqlanib qolmoq
522,auf der Hand liegen,yaqqol bo‘lmoq,bahsli bo‘lmoq,noaniq bo‘lmoq
523,sich beziehen auf,tegishli bo‘lmoq,chetga chiqmoq,bog‘liq bo‘lmaslik
524,sich aussprechen für,qo‘llab-quvvatlamoq,qarshi chiqmoq,taqiqlashni talab qilmoq
525,einführen,joriy qilmoq,bekor qilmoq,to‘xtatmoq
526,sinnvoll,mazmunli,bema'ni,ortiqcha
527,mithilfe von,yordamida,qaramay,o‘rniga
528,allerdings,biroq,shuning uchun,natijada
529,die Plattform,platforma,filial,yo‘nalish
530,die Internetplattform,internet platforma,axborot markazi,ijtimoiy tarmoq
531,das Event,tadbir,hodisa,jarayon
532,die Veranstaltung,tadbir,yig‘ilish,marosim
533,die Tagung,konferensiya,seminar,forum
534,das Meeting,uchrashuv,muzokara,majlis
535,die Location,tadbir o‘tkaziladigan joy,manzil,hudud
536,die Eventlocation,tadbir maydoni,konferensiya markazi,ko‘rgazma zali
537,die Buchung,bron qilish,ro‘yxatdan o‘tish,buyurtma berish
538,die Messe,ko‘rgazma,yarmarka,taqdimot
539,die Recruiting-Messe,ish yarmarkasi,ta'lim ko‘rgazmasi,biznes forumi
540,die Präsentation,taqdimot,hisobot,ma'ruza
541,präsentieren,taqdim qilmoq,namoyish qilmoq,tushuntirmoq
542,die Geschäftsidee,biznes g‘oya,loyiha,reja
543,der Hintergrund,asosiy sabab,sharoit,omil
544,die Gründung,tashkil etish,boshlanish,rivojlanish
545,der Gründer,asoschi,rahbar,tashkilotchi
546,die Ausstattung,jihozlanish,ta'minot,infratuzilma
547,die Bewirtung,mehmon qilish,xizmat ko‘rsatish,tashkillashtirish
548,benötigen,kerak bo‘lmoq,talab qilmoq,ehtiyoj sezmoq
549,recherchieren,tadqiq qilmoq,izlanmoq,ma'lumot to‘plamoq
550,zeitintensiv,ko‘p vaqt talab qiluvchi,mehnat talab qiluvchi,murakkab
551,das Konzept,konsept,reja,strategiya
552,der Service,xizmat,qo‘llab-quvvatlash,yordam
553,der Zusatzservice,qo‘shimcha xizmat,qo‘shimcha imkoniyat,qo‘shimcha taklif
554,nutzen,foydalanmoq,qo‘llamoq,ishlatmoq
555,auswählen,tanlamoq,saralamoq,ajratib olmoq
556,passend,mos,munosib,to‘g‘ri keladigan
557,die Privatperson,jismoniy shaxs,foydalanuvchi,mijoz
558,die Entwicklung,rivojlanish,o‘zgarish,takomillashuv
559,sich weiterentwickeln,rivojlanishda davom etmoq,takomillashmoq,o‘sib bormoq
560,erweitern,kengaytirmoq,to‘ldirmoq,rivojlantirmoq
561,das Angebot erweitern,taklifni kengaytirmoq,xizmatlarni ko‘paytirmoq,imkoniyatlarni oshirmoq
562,ausweiten,ko‘lamini kengaytirmoq,keng yoymoq,rivojlantirmoq
563,ausbauen,rivojlantirmoq,mustahkamlamoq,kengaytirmoq
564,der Ausbau,kengaytirish,rivojlantirish,takomillashtirish
565,ins Programm aufnehmen,dasturga kiritmoq,qo‘shmoq,jalb qilmoq
566,expandieren,kengaymoq,o‘smoq,rivojlanmoq
567,das Catering,katering,ovqat xizmati,ta'minot xizmati
568,der Dienstleister,xizmat ko‘rsatuvchi,hamkor,ta'minotchi
569,die Suche,qidiruv,izlanish,tekshiruv
570,engagiert,faol,mas'uliyatli,tashabbuskor
571,das Wachstum,o‘sish,rivojlanish,yuksalish
572,mitgestalten,shakllantirishda qatnashmoq,ta'sir ko‘rsatmoq,ishtirok etmoq
573,das Sales-Team,savdo jamoasi,sotuv bo‘limi,marketing guruhi
574,der Bestandskunde,mavjud mijoz,doimiy mijoz,sodiq mijoz
575,Bestandskunden pflegen,mijozlarni saqlab qolmoq,mijozlar bilan ishlamoq,mijozlarni qo‘llab-quvvatlamoq
576,das Marketing,marketing,reklama faoliyati,bozor strategiyasi
577,die Bekanntheit,taniqlilik,mashhurlik,obro‘
578,die Internetpräsenz,internetdagi mavjudlik,onlayn faoliyat,raqamli imij
579,die Zielgruppe,maqsadli auditoriya,mijozlar guruhi,foydalanuvchilar qatlami
580,aus einer Hand,bir manbadan,kompleks tarzda,markazlashgan holda
581,motivieren,motivatsiya bermoq,rag‘batlantirmoq,ilhomlantirmoq
582,erfolgreich,muvaffaqiyatli,samarali,natijali
583,das Smart Home,aqlli uy,avtomatlashtirilgan uy,raqamli boshqaruvli uy
584,smart,aqlli,innovatsion,zamonaviy
585,das Smartphone,smartfon,mobil qurilma,raqamli aloqa vositasi
586,steuern,boshqarmoq,nazorat qilmoq,yo‘naltirmoq
587,kontrollieren,nazorat qilmoq,tekshirmoq,kuzatmoq
588,überwachen,kuzatib turmoq,nazorat ostida ushlamoq,monitoring qilmoq
589,die Überwachung,nazorat,monitoring,kuzatuv
590,der Sensor,sensor,o‘lchov qurilmasi,aniqlovchi moslama
591,der Verbrauch,iste'mol,sarf-xarajat,foydalanish darajasi
592,die Einsparung,tejash,xarajatni kamaytirish,resurslarni asrash
593,der Einbruch,o‘g‘irlik bilan kirish,noqonuniy kirish,bostirib kirish
594,der Einbrecher,o‘g‘ri,jinoyatchi,qaroqchi
595,der Brand,yong‘in,olov hodisasi,yonish
596,die Nutzung,foydalanish,qo‘llanish,ishlatish
597,hinterlassen,qoldirmoq,iz qoldirmoq,meros qoldirmoq
598,hacken,xakerlik qilmoq,tizimga noqonuniy kirish,xavfsizlikni buzmoq
599,missbrauchen,suiiste'mol qilmoq,noto‘g‘ri foydalanmoq,maqsaddan tashqari ishlatmoq
600,die Anschaffung,xarid qilish,sotib olish,qo‘lga kiritish
601,die Datensicherheit,ma'lumotlar xavfsizligi,maxfiylik siyosati,axborot almashinuvi
602,der Datenschutz,ma'lumotlarni himoya qilish,foydalanish huquqi,ommaviy foydalanish
603,die Verschlüsselung,shifrlash,kodlash tizimi,ma'lumot uzatish
604,verschlüsseln,shifrlamoq,kodlamoq,himoyalamoq
605,die Sicherheitlücke,xavfsizlikdagi zaiflik,tizim yangilanishi,dastur xatosi
606,der Zugriff,kirish huquqi,foydalanish imkoniyati,boshqaruv tizimi
607,zugreifen auf,kirish imkoniga ega bo‘lmoq,foydalanmoq,boshqarmoq
608,die Berechtigung,ruxsat,vakolat,huquq
609,freigeben,ruxsat bermoq,tasdiqlamoq,faollashtirmoq
610,sperren,bloklamoq,cheklamoq,taqiqlamoq
611,die Sperre,bloklash,cheklov,taqiq
612,die Benutzeroberfläche,foydalanuvchi interfeysi,boshqaruv paneli,dastur muhiti
613,anwenderfreundlich,foydalanuvchi uchun qulay,amaliy,zamonaviy
614,kompliziert,murakkab,serqatlam,qiyin
615,vereinfachen,soddalashtirmoq,yengillashtirmoq,optimizatsiya qilmoq
616,die Funktion,funksiya,vazifa,imkoniyat
617,die Anwendungsmöglichkeit,qo‘llash imkoniyati,foydalanish sohasi,amaliyot turi
618,effizient,samarali,unumdor,ta'sirchan
619,die Effizienz,samaradorlik,unumdorlik,natijadorlik
620,optimieren,optimizatsiya qilmoq,takomillashtirmoq,yaxshilamoq
621,die Optimierung,takomillashtirish,rivojlantirish,yaxshilash
622,automatisch,avtomatik,mustaqil,raqamli
623,automatisieren,avtomatlashtirmoq,raqamlashtirmoq,boshqarmoq
624,die Automatisierung,avtomatlashtirish,raqamlashtirish,takomillashtirish
625,die Innovation,innovatsiya,yangilik,rivojlanish
626,innovativ,innovatsion,zamonaviy,ilg‘or
627,fortschrittlich,ilg‘or,zamonaviy,rivojlangan
628,der Fortschritt,taraqqiyot,rivojlanish,yuksalish
629,sich verbessern,yaxshilanmoq,rivojlanmoq,takomillashmoq
630,die Verbesserung,yaxshilanish,takomillashuv,rivojlanish
631,die Möglichkeit,imkoniyat,variant,yechim
632,möglich qilmoq,imkon yaratmoq,ta'minlamoq,amalga oshirmoq
633,realisieren,amalga oshirmoq,ro‘yobga chiqarmoq,bajarib qo‘ymoq
634,die Umsetzung,amalga oshirish,joriy etish,bajarish
635,einsetzen,qo‘llamoq,ishlatmoq,joriy qilmoq
636,der Einsatz,qo‘llash,foydalanish,joriy etish
637,verfügbar,mavjud,foydalanish mumkin,ochiq
638,die Verfügbarkeit,mavjudlik,ochiqlik,foydalanish imkoniyati
639,zugänglich,kirish mumkin,ochiq,erishish mumkin
640,die Zugänglichkeit,kirish imkoniyati,foydalanish qulayligi,ochiqlik
641,die Herausforderung,qiyinchilik,muammo,sinov
642,herausfordernd,murakkab,talabchan,qiyin
643,bewältigen,eplamoq,bartaraf etmoq,yengib o‘tmoq
644,die Lösung,yechim,chora,variant
645,lösen,hal qilmoq,bartaraf etmoq,yechmoq
646,die Strategie,strategiya,reja,yondashuv
647,strategisch,strategik,rejalashtirilgan,maqsadli
648,die Planung,rejalashtirish,loyihalash,tashkillashtirish
649,planen,rejalashtirmoq,ko‘zda tutmoq,tashkil qilmoq
650,langfristig,uzoq muddatli,barqaror,kelajakka qaratilgan
651,kurzfristig,qisqa muddatli,tezkor,vaqtinchalik
652,nachhaltig,barqaror,uzoq muddatli,ekologik
653,die Nachhaltigkeit,barqarorlik,uzoq muddatlilik,ekologik yondashuv
654,die Ressource,resurs,manba,zaxira
655,Ressourcen sparen,resurslarni tejamoq,xarajatlarni kamaytirmoq,samaradorlikni oshirmoq
656,der Verbrauch,sarf,iste'mol,foydalanish
657,verbrauchen,sarflamoq,iste'mol qilmoq,ishlatmoq
658,die Umwelt,atrof-muhit,tabiat,ekotizim
659,umweltfreundlich,ekologik xavfsiz,tabiatga zarar yetkazmaydigan,barqaror
660,die Umweltbelastung,atrof-muhitga zarar,ekologik muammo,ifloslanish
661,verursachen,sabab bo‘lmoq,keltirib chiqarmoq,yuzaga keltirmoq
662,die Ursache,sabab,omil,manba
663,die Folge,oqibat,natija,ta'sir
664,auswirken ta'sir qilmoq,natija bermoq,aks etmoq
665,der Einfluss,ta'sir,ta'sir kuchi,omil
666,beeinflussen,ta'sir qilmoq,o‘zgartirmoq,yo‘naltirmoq
667,verändern,o‘zgartirmoq,moslashtirmoq,takomillashtirmoq
668,die Veränderung,o‘zgarish,takomillashuv,rivojlanish
669,sich anpassen,moslashmoq,ko‘nikmoq,uyg‘unlashmoq
670,die Anpassung,moslashuv,uyg‘unlashuv,o‘zlashtirish
671,flexibel,moslashuvchan,egiluvchan,qulay
672,die Flexibilität,moslashuvchanlik,erkinlik,qulaylik
673,die Voraussetzung,shart,talab,asos
674,voraussetzen,talab qilmoq,shart qilib qo‘ymoq,nazarda tutmoq
675,erforderlich,zarur,kerakli,majburiy
676,notwendig,zarur,muhim,kerakli
677,die Bedingung,shart,talab,mezon
678,abhängig von,bog‘liq,ta'sir ostida,aloqador
679,unabhängig,mustaqil,erkin,avtonom
680,die Unabhängigkeit,mustaqillik,erkinlik,avtonomiya
681,verantwortlich,mas'ul,javobgar,vakolatli
682,die Verantwortung,mas'uliyat,javobgarlik,vakolat
683,übernehmen,qabul qilmoq,zimmasiga olmoq,bajarishni boshlamoq
684,entscheiden,qaror qilmoq,tanlamoq,xulosa qilmoq
685,die Entscheidung,qaror,tanlov,xulosa
686,entschlossen,qat'iyatli,ishonchli,barqaror
687,die Erfahrung,tajriba,amaliy bilim,ko‘nikma
688,erfahren,tajriba orttirmoq,bilib olmoq,his qilmoq
689,kompetent,malakali,bilimli,tajribali
690,die Kompetenz,kompetensiya,malaka,salohiyat
691,qualifiziert,malakali,tayyorlangan,mutaxassis
692,die Qualifikation,malaka,salohiyat,tayyorgarlik
693,die Fähigkeit,qobiliyat,ko‘nikma,salohiyat
694,fähig sein,qodir bo‘lmoq,eplay olmoq,bajara olmoq
695,entwickeln,rivojlantirmoq,takomillashtirmoq,shakllantirmoq
696,fördern,qo‘llab-quvvatlamoq,rag‘batlantirmoq,rivojlantirmoq
697,unterstützen,yordam bermoq,qo‘llab-quvvatlamoq,ko‘maklashmoq
698,ermöglichen,imkon yaratmoq,ta'minlamoq,yo‘l ochib bermoq
699,erreichen,erishmoq,qo‘lga kiritmoq,amalga oshirmoq
700,das Ziel,maqsad,vazifa,mo‘ljal
701,die Zielsetzung,maqsadni belgilash,rejalashtirish,nazorat
702,festlegen,belgilamoq,tekshirmoq,baholamoq
703,vereinbaren,kelishib olmoq,rad etmoq,to‘xtatmoq
704,die Vereinbarung,kelishuv,shikoyat,hisobot
705,berücksichtigen,hisobga olmoq,inkor qilmoq,chetlab o‘tmoq
706,beachten,e'tibor bermoq,unutmoq,rad etmoq
707,vernachlässigen,e'tiborsiz qoldirmoq,qo‘llab-quvvatlamoq,rag‘batlantirmoq
708,betreffen,taalluqli bo‘lmoq,istisno qilmoq,rad etmoq
709,die Beteiligung,ishtirok,cheklov,nazorat
710,beteiligen sich,ishtirok etmoq,voz kechmoq,to‘xtatmoq
711,die Zusammenarbeit,hamkorlik,raqobat,qarama-qarshilik
712,kooperieren,hamkorlik qilmoq,bahs yuritmoq,rad etmoq
713,abstimmen,kelishmoq,inkor qilmoq,kechiktirmoq
714,die Abstimmung,muvofiqlashtirish,taqiq,nazorat
715,austauschen,fikr almashmoq,yashirmoq,to‘xtatmoq
716,die Kommunikation,muloqot,izolyatsiya,sukut
717,kommunizieren,muloqot qilmoq,yashirinmoq,rad etmoq
718,überzeugen,ishontirmoq,chalg‘itmoq,inkor qilmoq
719,die Überzeugung,ishonch,shubha,ikkilanish
720,glaubwürdig,ishonchli,shubhali,noma'lum
721,die Glaubwürdigkeit,ishonchlilik,shubha,noaniqlik
722,behaupten,ta'kidlamoq,inkor qilmoq,yashirmoq
723,die Behauptung,da'vo,inkor,shubha
724,nachweisen,isbotlamoq,taxmin qilmoq,inkor qilmoq
725,der Nachweis,isbot,dalil taxmini,shubha
726,belegen,dalillamoq,yashirmoq,to‘xtatmoq
727,das Argument,dalil,taxmin,his-tuyg‘u
728,argumentieren,dalil keltirmoq,inkor qilmoq,chalg‘itmoq
729,die Begründung,asoslash,rad etish,taxmin
730,begründen,asoslamoq,inkor qilmoq,yashirmoq
731,die Meinung,fikr,dalil,isbot
732,vertreten,himoya qilmoq,rad etmoq,yashirmoq
733,der Standpunkt,nuqtai nazar,qarama-qarshilik,taqiq
734,die Perspektive,qarash burchagi,to‘siq,cheklov
735,betonen,ta'kidlamoq,yashirmoq,pasaytirmoq
736,hervorheben,alohida ta'kidlamoq,inkor qilmoq,kamaytirmoq
737,deutlich machen,aniq ko‘rsatmoq,chalg‘itmoq,yashirmoq
738,verdeutlichen,aniqlashtirmoq,murakkablashtirmoq,yashirmoq
739,erklären,tushuntirmoq,inkor qilmoq,to‘xtatmoq
740,die Erklärung,tushuntirish,shikoyat,taqiq
741,beschreiben,tavsiflamoq,inkor qilmoq,yashirmoq
742,die Beschreibung,tavsif,taqiq,hisobot
743,darstellen,ko‘rsatmoq,yashirmoq,rad etmoq
744,die Darstellung,tasvir,taxmin,shubha
745,vergleichen,taqqoslamoq,ajratmoq,yashirmoq
746,der Vergleich,taqqoslash,izolyatsiya,taqiq
747,unterscheiden,farqlamoq,birlashtirmoq,aralashtirmoq
748,der Unterschied,farq,o‘xshashlik,tenglik
749,ähnlich,o‘xshash,qarama-qarshi,mos emas
750,die Gemeinsamkeit,umumiylik,farq,qarama-qarshilik
751,die Eigenschaft,xususiyat,muammo,to‘siq
752,charakteristisch,xos bo‘lgan,tasodifiy,noma'lum
753,typisch,xos,istisno,noyob
754,auffallen,ko‘zga tashlanmoq,yashirin qolmoq,yo‘qolmoq
755,bemerken,sezmoq,e'tiborsiz qoldirmoq,unutmoq
756,beobachten,kuzatmoq,inkor qilmoq,yashirmoq
757,die Beobachtung,kuzatish,taxmin,shubha
758,feststellen,aniqlamoq,taxmin qilmoq,yashirmoq
759,die Feststellung,aniqlash,inkor,taxmin
760,erkennen,anglamoq,yashirmoq,unutmoq
761,die Erkenntnis,xulosa,shubha,inkor
762,untersuchen,tadqiq qilmoq,yashirmoq,to‘xtatmoq
763,die Untersuchung,tadqiqot,taqiq,shikoyat
764,erforschen,o‘rganmoq,inkor qilmoq,yashirmoq
765,die Forschung,ilmiy tadqiqot,nazorat,taqiq
766,analysieren,tahlil qilmoq,taxmin qilmoq,yashirmoq
767,die Analyse,tahlil,shubha,his-tuyg‘u
768,bewerten,baholamoq,inkor qilmoq,chetlab o‘tmoq
769,die Bewertung,baholash,taqiq,shubha
770,beurteilen,xulosa bermoq,yashirmoq,rad etmoq
771,die Beurteilung,baho,xato taxmin,shubha
772,einschätzen,baholamoq,inkor qilmoq,to‘xtatmoq
773,die Einschätzung,baholash,taxmin,shikoyat
774,kritisieren,tanqid qilmoq,maqtamoq,oqlamoq
775,die Kritik,tanqid,maqtov,oqlash
776,loben,maqtamoq,tanqid qilmoq,inkor qilmoq
777,die Anerkennung,e'tirof,rad etish,taqiq
778,würdigen,qadrlamoq,pasaytirmoq,inkor qilmoq
779,respektieren,hurmat qilmoq,kamsitmoq,inkor qilmoq
780,der Respekt,hurmat,kamsitish,befarqlik
781,tolerieren,bag‘rikenglik qilmoq,taqiqlamoq,rad etmoq
782,die Toleranz,bag‘rikenglik,murosasizlik,qarshilik
783,akzeptieren,qabul qilmoq,inkor qilmoq,taqiqlamoq
784,die Akzeptanz,qabul qilish,rad etish,qarshilik
785,ablehnen,rad etmoq,qabul qilmoq,qo‘llab-quvvatlamoq
786,die Ablehnung,rad etish,qabul qilish,rozilik
787,zustimmen,rozi bo‘lmoq,qarshi chiqmoq,inkor qilmoq
788,die Zustimmung,rozilik,qarshilik,taqiq
789,widersprechen,qarshi chiqmoq,qo‘llab-quvvatlamoq,tasdiqlamoq
790,der Widerspruch,qarama-qarshilik,rozilik,kelishuv
791,diskutieren,muhokama qilmoq,yashirmoq,inkor qilmoq
792,die Diskussion,muhokama,sukut,izolyatsiya
793,sich einigen,kelishmoq,bahsni davom ettirmoq,rad etmoq
794,die Einigung,kelishuv,nizo,qarama-qarshilik
795,verhandeln,muzokara olib bormoq,taqiqlamoq,inkor qilmoq
796,die Verhandlung,muzokara,taqiq,shikoyat
797,der Kompromiss,murosa,qarama-qarshilik,taqiq
798,einen Kompromiss eingehen,murosaga kelmoq,qarshi chiqmoq,rad etmoq
799,die Lösung,yechim,to‘siq,muammo
800,das Ergebnis,natija,sabab,taxmin
801,erzielen,erishmoq,yo‘qotmoq,kechiktirmoq
802,der Erfolg,muvaffaqiyat,mag‘lubiyat,to‘siq
803,erfolgreich sein,muvaffaqiyatga erishmoq,muvaffaqiyatsiz bo‘lmoq,rad etilmoq
804,scheitern,muvaffaqiyatsizlikka uchramoq,muvaffaqiyat qozonmoq,amalga oshirmoq
805,das Scheitern,muvaffaqiyatsizlik,yutuq,imkoniyat
806,verhindern,oldini olmoq,rag‘batlantirmoq,qabul qilmoq
807,die Verhinderung,oldini olish,rivojlantirish,qo‘llab-quvvatlash
808,ermöglichen,imkon yaratmoq,to‘sqinlik qilmoq,taqiqlamoq
809,die Möglichkeit,imkoniyat,to‘siq,cheklov
810,nutzen,foydalanmoq,rad etmoq,chetlab o‘tmoq
811,der Nutzen,foyda,zarar,kamchilik
812,vorteilhaft,foydali,zararli,noqulay
813,der Vorteil,afzallik,kamchilik,to‘siq
814,nachteilig,salbiy,foydali,qulay
815,der Nachteil,kamchilik,afzallik,yutuq
816,profitieren von,foyda ko‘rmoq,zarar ko‘rmoq,voz kechmoq
817,der Profit,foyda,zarar,xarajat
818,schaden,zarar yetkazmoq,yordam bermoq,qo‘llab-quvvatlamoq
819,der Schaden,zarar,foyda,yutuq
820,schädlich,zararli,foydali,xavfsiz
821,nützlich,foydali,zararli,ortiqcha
822,überflüssig,ortiqcha,zarur,muhim
823,wichtig,muhim,ahamiyatsiz,keraksiz
824,bedeutsam,ahamiyatli,mayda,noma'lum
825,die Bedeutung,ahamiyat,befoydalik,cheklov
826,bedeuten,anglatmoq,inkor qilmoq,yashirmoq
827,entscheidend,hal qiluvchi,ikkinchi darajali,ahamiyatsiz
828,maßgeblich,asosiy ta'sir ko‘rsatuvchi,cheklangan,befoyda
829,relevant,muhim,aloqasiz,ortiqcha
830,irrelevant,aloqasiz,muhim,asosiy
831,wesentlich,muhim,ikkinchi darajali,keraksiz
832,unwesentlich,ahamiyatsiz,muhim,hal qiluvchi
833,die Ursache,sabab,oqibat,natija
834,verursachen,sabab bo‘lmoq,bartaraf etmoq,oldini olmoq
835,auslösen,keltirib chiqarmoq,to‘xtatmoq,kamaytirmoq
836,die Auswirkung,ta'sir,sabab,sharoit
837,die Folge,oqibat,sabab,imkoniyat
838,folgen aus,natijasi bo‘lmoq,oldini olmoq,inkor qilmoq
839,führen zu,olib kelmoq,to‘sqinlik qilmoq,bekor qilmoq
840,daher,shu sababli,bunga qaramay,biroq
841,deshalb,shuning uchun,aksincha,ammo
842,folglich,natijada,taxminan,balki
843,demzufolge,shundan kelib chiqib,unga qaramay,aks holda
844,trotzdem,shunga qaramay,shuning uchun,natijada
845,dennoch,baribir,natijada,shu sababli
846,jedoch,biroq,shuning uchun,demak
847,hingegen,aksincha,shuningdek,natijada
848,während,holbuki,shuning uchun,demak
849,einerseits,bir tomondan,aksincha,natijada
850,andererseits,boshqa tomondan,shuningdek,shuning uchun
851,zusätzlich,qo‘shimcha ravishda,buning o‘rniga,aks holda
852,darüber hinaus,bundan tashqari,buning natijasida,shunga qaramay
853,außerdem,undan tashqari,aksincha,baribir
854,ergänzen,to‘ldirmoq,qisqartirmoq,inkor qilmoq
855,die Ergänzung,to‘ldirish,qisqartirish,taqiq
856,erweitern,kengaytirmoq,toraytirmoq,cheklamoq
857,die Erweiterung,kengaytirish,cheklash,qisqartirish
858,vergrößern,kattalashtirmoq,kichraytirmoq,kamaytirmoq
859,verkleinern,kichraytirmoq,kattalashtirmoq,kuchaytirmoq
860,steigern,oshirmoq,kamaytirmoq,pasaytirmoq
861,die Steigerung,o‘sish,pasayish,qisqarish
862,erhöhen,ko‘tarmoq,kamaytirmoq,cheklamoq
863,senken,pasaytirmoq,oshirmoq,kuchaytirmoq
864,abnehmen,kamaymoq,ko‘paymoq,oshmoq
865,zunehmen,ortmoq,kamaymoq,pasaymoq
866,die Zunahme,o‘sish,kamayish,to‘xtash
867,der Rückgang,pasayish,o‘sish,yuksalish
868,verringern,kamaytirmoq,ko‘paytirmoq,kengaytirmoq
869,die Verringerung,kamayish,o‘sish,kengayish
870,verbessern,yaxshilamoq,yomonlashtirmoq,cheklamoq
871,die Verbesserung,yaxshilanish,yomonlashish,to‘xtash
872,verschlechtern,yomonlashtirmoq,yaxshilamoq,rivojlantirmoq
873,die Verschlechterung,yomonlashish,yaxshilanish,o‘sish
874,entwickeln,rivojlantirmoq,to‘xtatmoq,cheklamoq
875,die Entwicklung,rivojlanish,turg‘unlik,pasayish
876,fortsetzen,davom ettirmoq,to‘xtatmoq,bekor qilmoq
877,unterbrechen,to‘xtatib qo‘ymoq,davom ettirmoq,qo‘llab-quvvatlamoq
878,beenden,yakunlamoq,boshlamoq,davom ettirmoq
879,abschließen,yakunlamoq,to‘xtatib qo‘ymoq,kechiktirmoq
880,das Ende,yakun,boshlanish,jarayon
881,der Anfang,boshlanish,yakun,oqibat
882,beginnen,boshlamoq,yakunlamoq,to‘xtatmoq
883,starten,boshlamoq,to‘xtatmoq,bekor qilmoq
884,fortfahren,davom ettirmoq,yakunlamoq,rad etmoq
885,weiterführen,davom ettirmoq,to‘xtatmoq,bekor qilmoq
886,erreichen,erishmoq,yo‘qotmoq,kechiktirmoq
887,das Ziel,maqsad,to‘siq,cheklov
888,anstreben,intilmoq,voz kechmoq,rad etmoq
889,verwirklichen,ro‘yobga chiqarmoq,to‘xtatmoq,inkor qilmoq
890,realisieren,amalga oshirmoq,kechiktirmoq,bekor qilmoq
891,die Verwirklichung,ro‘yobga chiqarish,bekor qilish,cheklash
892,der Fortschritt,taraqqiyot,turg‘unlik,pasayish
