530,die Gelegenheit,imkoniyat,telefon,gul
531,andernfalls,aks holda,doimo,kecha
532,sich äußern,fikr bildirmoq,jim turmoq,berkitmoq
533,nützlich,foydali,zararli,befarq
534,der Unterschied,farq,sumka,oyna
535,allmählich,asta-sekin,hech qachon,erta
536,beweisen,isbotlamoq,inkor qilmoq,sotmoq
537,selbstständig,mustaqil,qaram,uyatchan
538,die Unterstützung,yordam,muz,qalam
539,wahrscheinlich,ehtimol,umuman,to‘satdan
540,sich beschäftigen,shug‘ullanmoq,qochmoq,unutmoq
541,offen,ochiq,yopiq,qorong‘i
542,der Eindruck,taassurot,mashina,telefon
543,andererseits,boshqa tomondan,hech qachon,kecha
544,unterstützen,qo‘llab-quvvatlamoq,tashlab ketmoq,berkitmoq
545,genervt,jahli chiqqan,xotirjam,quvnoq
546,die Verantwortung,mas’uliyat,muz,oyna
547,Kritik üben,tanqid bildirmoq,sotib olmoq,qochib ketmoq
548,erklären,tushuntirmoq,rad qilmoq,unutmoq
549,interessiert,qiziqqan,befarq,zerikarli
550,der Nachweis,isbot,sumka,qalam
551,beziehungsweise,yoki,umuman,erta
552,sich beschweren,shikoyat qilmoq,maqtamoq,sotmoq
553,freundlich,xushmuomala,qo‘pol,asabiy
554,die Wirkung,ta’sir,muz,gul
555,daher,shu sababli,hech qachon,to‘satdan
556,verbessern,yaxshilamoq,buzmoq,berkitmoq
557,kompliziert,murakkab,oson,befarq
558,der Zustand,holat,telefon,oyna
559,mittlerweile,hozirgacha,doimo,kecha
560,sich einigen,kelishmoq,bekor qilmoq,qochmoq
561,beunruhigt,xavotirlangan,xotirjam,quvnoq
562,die Auswahl,tanlov,mashina,sumka
563,Erfahrung austauschen,tajriba almashmoq,sotib olmoq,qochib ketmoq
564,anerkennen,tan olmoq,inkor qilmoq,unutmoq
565,aktiv,faol,dangasa,uyatchan
566,der Vorschlag,taklif,muz,qalam
567,deshalb,shu sababli,umuman,erta
568,sich anpassen,moslashmoq,qochmoq,sotmoq
569,hilfreich,yordam beruvchi,zararli,qo‘pol
570,die Entwicklung,rivojlanish,telefon,gul
571,trotzdem,shunga qaramay,hech qachon,kecha
572,beanstanden,e’tiroz bildirmoq,maqtamoq,berkitmoq
573,verlässlich,ishonchli,aldamchi,befarq
574,der Zusammenhang,bog‘liqlik,mashina,oyna
575,beispielsweise,masalan,umuman,to‘satdan
576,erreichen,erishmoq,yo‘qotmoq,unutmoq
577,vorsichtig,ehtiyotkor,beparvo,jasur
578,die Fähigkeit,qobiliyat,muz,qalam
579,anders,boshqacha,bir xil,erta
580,sich verhalten,o‘zini tutmoq,qochmoq,sotmoq
581,humorvoll,hazilkash,jiddiy,asabiy
582,der Einfluss,ta’sir,sumka,telefon
583,folglich,natijada,hech qachon,kecha
584,mitteilen,xabar bermoq,yashirmoq,berkitmoq
585,zuverlässig,ishonchli,aldamchi,befarq
586,die Erfahrung,tajriba,mashina,gul
587,zur Verfügung stellen,taqdim etmoq,sotib olmoq,qochib ketmoq
588,verändern,o‘zgartirmoq,saqlamoq,unutmoq
589,interessant,qiziqarli,zerikarli,sovuq
590,der Bereich,soha,muz,oyna
591,allerdings,biroq,umuman,erta
592,sich bemühen,harakat qilmoq,qochmoq,sotmoq
593,begeistert,juda xursand,xafa,befarq
594,die Meinung,fikr,telefon,qalam
595,allmählich,asta-sekin,hech qachon,to‘satdan
596,vergleichen,taqqoslamoq,ajratmoq,berkitmoq
597,entschlossen,qat’iyatli,ikkilanuvchi,qo‘rqoq
598,der Anlass,sabab,muz,sumka
599,daher,shu sababli,umuman,kecha
600,sich vorbereiten,tayyorlanmoq,uxlamoq,unutmoq
601,sich durchsetzen,o‘z fikrini o‘tkazmoq,qochib ketmoq,unutmoq
602,überfordert,o‘ta charchagan,xotirjam,quvnoq
603,die Voraussetzung,shart,muz,telefon
604,infolgedessen,natijada,hech qachon,erta
605,beitragen,hissa qo‘shmoq,sotmoq,berkitmoq
606,verantwortungsbewusst,mas’uliyatli,beparvo,uyatchan
607,der Zusammenhang,bog‘liqlik,sumka,qalam
608,andernfalls,aks holda,umuman,kecha
609,sich engagieren,faol qatnashmoq,qochmoq,sakrash
610,beunruhigt,xavotirlangan,xotirjam,quvnoq
611,einen Beitrag leisten,hissa qo‘shmoq,sotib olmoq,qochib ketmoq
612,vermitteln,vositachilik qilmoq,yashirmoq,unutmoq
613,kritikfähig,tanqidni qabul qila oladigan,befarq,yumshoq
614,die Verpflichtung,majburiyat,mashina,oyna
615,üblicherweise,odatda,doimo,to‘satdan
616,sich konzentrieren,diqqatni jamlamoq,sotmoq,qochmoq
617,zuvorkommend,xushmuomala,qo‘pol,asabiy
618,der Einfluss,ta’sir,muz,gul
619,beispielsweise,masalan,hech qachon,erta
620,sich weiterentwickeln,o‘zini rivojlantirmoq,qochmoq,sotmoq
621,hilfreich,yordam beruvchi,zararli,qo‘pol
622,die Gelegenheit,imkoniyat,telefon,qalam
623,allerdings,biroq,umuman,kecha
624,beweisen,isbotlamoq,inkor qilmoq,unutmoq
625,selbstständig,mustaqil,qaram,uyatchan
626,der Unterschied,farq,sumka,muz
627,trotzdem,shunga qaramay,doimo,to‘satdan
628,sich beschweren,shikoyat qilmoq,maqtamoq,qochmoq
629,interessiert,qiziqqan,befarq,zerikarli
630,die Verantwortung,mas’uliyat,mashina,oyna
631,Erfahrung sammeln,tajriba orttirmoq,sotib olmoq,qochib ketmoq
632,entwickeln,rivojlantirmoq,kamaytirmoq,berkitmoq
633,humorvoll,hazilkash,jiddiy,asabiy
634,der Bereich,soha,muz,qalam
635,mittlerweile,hozirgacha,hech qachon,erta
636,beanstanden,e’tiroz bildirmoq,maqtamoq,unutmoq
637,selbstbewusst,o‘ziga ishongan,uyatchan,befarq
638,die Auswahl,tanlov,sumka,telefon
639,andererseits,boshqa tomondan,umuman,to‘satdan
640,sich vorbereiten,tayyorlanmoq,uxlamoq,qochmoq
641,nützlich,foydali,zararli,zerikarli
642,der Eindruck,taassurot,mashina,gul
643,wahrscheinlich,ehtimol,doimo,kecha
644,verändern,o‘zgartirmoq,saqlamoq,sotmoq
645,auffällig,ajralib turuvchi,oddiy,befarq
646,die Beziehung,munosabat,muz,oyna
647,zur Verfügung stehen,ixtiyorda bo‘lmoq,sotib olmoq,qochib ketmoq
648,diskutieren,muhokama qilmoq,jim turmoq,berkitmoq
649,zuverlässig,ishonchli,aldamchi,qo‘pol
650,der Nachteil,kamchilik,telefon,qalam
651,anders,boshqacha,bir xil,erta
652,sich anpassen,moslashmoq,qochmoq,unutmoq
653,aktiv,faol,dangasa,uyatchan
654,die Wirkung,ta’sir,mashina,sumka
655,deswegen,shu sababli,umuman,to‘satdan
656,anerkennen,tan olmoq,inkor qilmoq,sotmoq
657,kompliziert,murakkab,oson,oddiy
658,der Fortschritt,rivojlanish,muz,qalam
659,beziehungsweise,yoki,hech qachon,kecha
660,sich beschäftigen,shug‘ullanmoq,sakrash,qochmoq
661,zur Kenntnis nehmen,ma’lumot sifatida qabul qilmoq,sotib olmoq,qochib ketmoq
662,erfolgreich,muvaffaqiyatli,muvaffaqiyatsiz,befarq
663,die Meinung,fikr,telefon,oyna
664,gelegentlich,ba’zida,doimo,to‘satdan
665,vergleichen,taqqoslamoq,ajratmoq,berkitmoq
666,vorsichtig,ehtiyotkor,beparvo,jasur
667,der Zustand,holat,muz,gul
668,allmählich,asta-sekin,hech qachon,erta
669,sich einigen,kelishmoq,bekor qilmoq,unutmoq
670,freundlich,xushmuomala,qo‘pol,asabiy
671,Kritik üben,tanqid bildirmoq,sotib olmoq,qochib ketmoq
672,überprüfen,tekshirmoq,yashirmoq,qochmoq
673,interessant,qiziqarli,zerikarli,sovuq
674,der Vorschlag,taklif,mashina,oyna
675,in Betracht ziehen,ko‘rib chiqmoq,sotib olmoq,qochib ketmoq
676,sich verhalten,o‘zini tutmoq,jim turmoq,berkitmoq
677,begeistert,juda xursand,xafa,befarq
678,die Erfahrung,tajriba,muz,telefon
679,infolgedessen,natijada,hech qachon,to‘satdan
680,vermeiden,oldini olmoq,takrorlamoq,sotmoq
681,offen,ochiq,yopiq,qorong‘i
682,der Anlass,sabab,sumka,qalam
683,andererseits,boshqa tomondan,umuman,erta
684,sich bemühen,harakat qilmoq,qochmoq,unutmoq
685,genervt,jahli chiqqan,xotirjam,quvnoq
686,die Fähigkeit,qobiliyat,mashina,gul
687,folglich,natijada,doimo,kecha
688,erreichen,erishmoq,yo‘qotmoq,berkitmoq
689,entschlossen,qat’iyatli,ikkilanuvchi,qo‘rqoq
690,der Zusammenhang,bog‘liqlik,muz,oyna
691,eine Stellung nehmen,pozitsiya bildirmoq,sotib olmoq,qochib ketmoq
692,mitteilen,xabar bermoq,yashirmoq,unutmoq
693,bequem,qulay,noqulay,qimmat
694,die Verpflichtung,majburiyat,telefon,sumka
695,übrigens,aytgancha,hech qachon,to‘satdan
696,unterbrechen,bo‘lmoq,davom ettirmoq,sotmoq
697,hilfsbereit,yordamchi,qo‘pol,dangasa
698,der Einfluss,ta’sir,muz,qalam
699,tatsächlich,haqiqatda,umuman,erta
700,sich entscheiden,qaror qilmoq,ikkilanmoq,qochmoq
701,anstrengend,mashaqqatli,oson,qulay
702,die Voraussetzung,shart,mashina,gul
703,deshalb,shu sababli,hech qachon,kecha
704,beantragen,ariza topshirmoq,sotib olmoq,unutmoq
705,seltsam,g‘alati,oddiy,befarq
706,der Vorteil,afzallik,sumka,oyna
707,beispielsweise,masalan,umuman,to‘satdan
708,sich konzentrieren,diqqatni jamlamoq,berkitmoq,qochmoq
709,verantwortlich,mas’uliyatli,beparvo,uyatchan
710,einen Eindruck machen,taassurot qoldirmoq,sotib olmoq,qochib ketmoq
711,vermitteln,vositachilik qilmoq,yashirmoq,unutmoq
712,kritisch,tanqidiy,befarq,yumshoq
713,die Beziehung,munosabat,muz,qalam
714,allerdings,biroq,doimo,erta
715,sich vorbereiten,tayyorlanmoq,uxlamoq,sotmoq
716,zuversichtlich,ishonchli,umidsiz,befarq
717,der Fortschritt,rivojlanish,telefon,oyna
718,gelegentlich,ba’zida,hech qachon,kecha
719,diskutieren,muhokama qilmoq,jim turmoq,berkitmoq
720,humorvoll,hazilkash,jiddiy,asabiy
721,eine Verantwortung übernehmen,mas’uliyatni o‘z zimmasiga olmoq,sotib olmoq,qochib ketmoq
722,entwickeln,rivojlantirmoq,kamaytirmoq,unutmoq
723,auffällig,ajralib turuvchi,oddiy,zerikarli
724,der Bereich,soha,muz,qalam
725,unter Druck stehen,bosim ostida bo‘lmoq,sotib olmoq,qochib ketmoq
726,vergleichen,taqqoslamoq,ajratmoq,qochmoq
727,entspannt,xotirjam,asabiy,qattiqqo‘l
728,die Gelegenheit,imkoniyat,telefon,gul
729,andernfalls,aks holda,doimo,kecha
730,sich äußern,fikr bildirmoq,jim turmoq,berkitmoq
731,nützlich,foydali,zararli,befarq
732,der Unterschied,farq,sumka,oyna
733,allmählich,asta-sekin,hech qachon,erta
734,beweisen,isbotlamoq,inkor qilmoq,sotmoq
735,selbstständig,mustaqil,qaram,uyatchan
736,die Unterstützung,yordam,muz,qalam
737,wahrscheinlich,ehtimol,umuman,to‘satdan
738,sich beschäftigen,shug‘ullanmoq,qochmoq,unutmoq
739,offen,ochiq,yopiq,qorong‘i
740,der Eindruck,taassurot,mashina,telefon
741,Erfahrung austauschen,tajriba almashmoq,sotib olmoq,qochib ketmoq
742,unterstützen,qo‘llab-quvvatlamoq,tashlab ketmoq,berkitmoq
743,genervt,jahli chiqqan,xotirjam,quvnoq
744,die Verantwortung,mas’uliyat,muz,oyna
745,zur Diskussion stehen,muhokamada bo‘lmoq,sotib olmoq,qochib ketmoq
746,erklären,tushuntirmoq,rad qilmoq,unutmoq
747,interessiert,qiziqqan,befarq,zerikarli
748,der Nachweis,isbot,sumka,qalam
749,beziehungsweise,yoki,umuman,erta
750,sich beschweren,shikoyat qilmoq,maqtamoq,sotmoq
751,freundlich,xushmuomala,qo‘pol,asabiy
752,die Wirkung,ta’sir,muz,gul
753,daher,shu sababli,hech qachon,to‘satdan
754,verbessern,yaxshilamoq,buzmoq,berkitmoq
755,kompliziert,murakkab,oson,befarq
756,der Zustand,holat,telefon,oyna
757,zur Verfügung stellen,taqdim etmoq,sotib olmoq,qochib ketmoq
758,sich einigen,kelishmoq,bekor qilmoq,qochmoq
759,beunruhigt,xavotirlangan,xotirjam,quvnoq
760,die Auswahl,tanlov,mashina,sumka
761,einen Beitrag leisten,hissa qo‘shmoq,sotib olmoq,qochib ketmoq
762,anerkennen,tan olmoq,inkor qilmoq,unutmoq
763,aktiv,faol,dangasa,uyatchan
764,der Vorschlag,taklif,muz,qalam
765,deshalb,shu sababli,umuman,erta
766,sich anpassen,moslashmoq,qochmoq,sotmoq
767,hilfreich,yordam beruvchi,zararli,qo‘pol
768,die Entwicklung,rivojlantirish,telefon,gul
769,trotzdem,shunga qaramay,hech qachon,kecha
770,beanstanden,e’tiroz bildirmoq,maqtamoq,berkitmoq
771,verlässlich,ishonchli,aldamchi,befarq
772,der Zusammenhang,bog‘liqlik,mashina,oyna
773,Kritik üben,tanqid bildirmoq,sotib olmoq,qochib ketmoq
774,erreichen,erishmoq,yo‘qotmoq,unutmoq
775,vorsichtig,ehtiyotkor,beparvo,jasur
776,die Fähigkeit,qobiliyat,muz,qalam
777,anders,boshqacha,bir xil,erta
778,sich verhalten,o‘zini tutmoq,qochmoq,sotmoq
779,humorvoll,hazilkash,jiddiy,asabiy
780,der Einfluss,ta’sir,sumka,telefon
781,in Kontakt bleiben,aloqada qolmoq,sotib olmoq,qochib ketmoq
782,mitteilen,xabar bermoq,yashirmoq,berkitmoq
783,zuverlässig,ishonchli,aldamchi,befarq
784,die Erfahrung,tajriba,mashina,gul
785,allerdings,biroq,umuman,erta
786,verändern,o‘zgartirmoq,saqlamoq,unutmoq
787,interessant,qiziqarli,zerikarli,sovuq
788,der Bereich,soha,muz,oyna
789,eine Rolle spielen,muhim rol o‘ynamoq,sotib olmoq,qochib ketmoq
790,sich bemühen,harakat qilmoq,qochmoq,sotmoq
791,begeistert,juda xursand,xafa,befarq
792,die Meinung,fikr,telefon,qalam
793,allmählich,asta-sekin,hech qachon,to‘satdan
794,vergleichen,taqqoslamoq,ajratmoq,berkitmoq
795,entschlossen,qat’iyatli,ikkilanuvchi,qo‘rqoq
796,der Anlass,sabab,muz,sumka
797,daher,shu sababli,umuman,kecha
798,sich vorbereiten,tayyorlanmoq,uxlamoq,unutmoq
799,überzeugend,ishonarli,ishonchsiz,befarq
800,die Verpflichtung,majburiyat,telefon,oyna
801,sich durchsetzen,o‘z fikrini o‘tkazmoq,qochib ketmoq,unutmoq
802,überfordert,o‘ta charchagan,xotirjam,quvnoq
803,die Voraussetzung,shart,muz,telefon
804,infolgedessen,natijada,hech qachon,erta
805,beitragen,hissa qo‘shmoq,sotmoq,berkitmoq
806,verantwortungsbewusst,mas’uliyatli,beparvo,uyatchan
807,der Zusammenhang,bog‘liqlik,sumka,qalam
808,andernfalls,aks holda,umuman,kecha
809,sich engagieren,faol qatnashmoq,qochmoq,sakrash
810,beunruhigt,xavotirlangan,xotirjam,quvnoq
811,einen Beitrag leisten,hissa qo‘shmoq,sotib olmoq,qochib ketmoq
812,vermitteln,vositachilik qilmoq,yashirmoq,unutmoq
813,kritikfähig,tanqidni qabul qila oladigan,befarq,yumshoq
814,die Verpflichtung,majburiyat,mashina,oyna
815,üblicherweise,odatda,doimo,to‘satdan
816,sich konzentrieren,diqqatni jamlamoq,sotmoq,qochmoq
817,zuvorkommend,xushmuomala,qo‘pol,asabiy
818,der Einfluss,ta’sir,muz,gul
819,beispielsweise,masalan,hech qachon,erta
820,sich weiterentwickeln,o‘zini rivojlantirmoq,qochmoq,sotmoq
821,hilfreich,yordam beruvchi,zararli,qo‘pol
822,die Gelegenheit,imkoniyat,telefon,qalam
823,allerdings,biroq,umuman,kecha
824,beweisen,isbotlamoq,inkor qilmoq,unutmoq
825,selbstständig,mustaqil,qaram,uyatchan
826,der Unterschied,farq,sumka,muz
827,trotzdem,shunga qaramay,doimo,to‘satdan
828,sich beschweren,shikoyat qilmoq,maqtamoq,qochmoq
829,interessiert,qiziqqan,befarq,zerikarli
830,die Verantwortung,mas’uliyat,mashina,oyna
831,Erfahrung sammeln,tajriba orttirmoq,sotib olmoq,qochib ketmoq
832,entwickeln,rivojlantirmoq,kamaytirmoq,berkitmoq
833,humorvoll,hazilkash,jiddiy,asabiy
834,der Bereich,soha,muz,qalam
835,mittlerweile,hozirgacha,hech qachon,erta
836,beanstanden,e’tiroz bildirmoq,maqtamoq,unutmoq
837,selbstbewusst,o‘ziga ishongan,uyatchan,befarq
838,die Auswahl,tanlov,sumka,telefon
839,andererseits,boshqa tomondan,umuman,to‘satdan
840,sich vorbereiten,tayyorlanmoq,uxlamoq,qochmoq
841,nützlich,foydali,zararli,zerikarli
842,der Eindruck,taassurot,mashina,gul
843,wahrscheinlich,ehtimol,doimo,kecha
844,verändern,o‘zgartirmoq,saqlamoq,sotmoq
845,auffällig,ajralib turuvchi,oddiy,befarq
846,die Beziehung,munosabat,muz,oyna
847,zur Verfügung stehen,ixtiyorda bo‘lmoq,sotib olmoq,qochib ketmoq
848,diskutieren,muhokama qilmoq,jim turmoq,berkitmoq
849,zuverlässig,ishonchli,aldamchi,qo‘pol
850,der Nachteil,kamchilik,telefon,qalam
851,anders,boshqacha,bir xil,erta
852,sich anpassen,moslashmoq,qochmoq,unutmoq
853,aktiv,faol,dangasa,uyatchan
854,die Wirkung,ta’sir,mashina,sumka
855,deswegen,shu sababli,umuman,to‘satdan
856,anerkennen,tan olmoq,inkor qilmoq,sotmoq
857,kompliziert,murakkab,oson,oddiy
858,der Fortschritt,rivojlanish,muz,qalam
859,beziehungsweise,yoki,hech qachon,kecha
860,sich beschäftigen,shug‘ullanmoq,sakrash,qochmoq
861,zur Kenntnis nehmen,ma’lumot sifatida qabul qilmoq,sotib olmoq,qochib ketmoq
862,erfolgreich,muvaffaqiyatli,muvaffaqiyatsiz,befarq
863,die Meinung,fikr,telefon,oyna
864,gelegentlich,ba’zida,doimo,to‘satdan
865,vergleichen,taqqoslamoq,ajratmoq,berkitmoq
866,vorsichtig,ehtiyotkor,beparvo,jasur
867,der Zustand,holat,muz,gul
868,allmählich,asta-sekin,hech qachon,erta
869,sich einigen,kelishmoq,bekor qilmoq,unutmoq
870,freundlich,xushmuomala,qo‘pol,asabiy
871,Kritik üben,tanqid bildirmoq,sotib olmoq,qochib ketmoq
872,überprüfen,tekshirmoq,yashirmoq,qochmoq
873,interessant,qiziqarli,zerikarli,sovuq
874,der Vorschlag,taklif,mashina,oyna
875,in Betracht ziehen,ko‘rib chiqmoq,sotib olmoq,qochib ketmoq
876,sich verhalten,o‘zini tutmoq,jim turmoq,berkitmoq
877,begeistert,juda xursand,xafa,befarq
878,die Erfahrung,tajriba,muz,telefon
879,infolgedessen,natijada,hech qachon,to‘satdan
880,vermeiden,oldini olmoq,takrorlamoq,sotmoq
881,offen,ochiq,yopiq,qorong‘i
882,der Anlass,sabab,sumka,qalam
883,andererseits,boshqa tomondan,umuman,erta
884,sich bemühen,harakat qilmoq,qochmoq,unutmoq
885,genervt,jahli chiqqan,xotirjam,quvnoq
886,die Fähigkeit,qobiliyat,mashina,gul
887,folglich,natijada,doimo,kecha
888,erreichen,erishmoq,yo‘qotmoq,berkitmoq
889,entschlossen,qat’iyatli,ikkilanuvchi,qo‘rqoq
890,der Zusammenhang,bog‘liqlik,muz,oyna
891,eine Stellung nehmen,pozitsiya bildirmoq,sotib olmoq,qochib ketmoq
892,mitteilen,xabar bermoq,yashirmoq,unutmoq
893,bequem,qulay,noqulay,qimmat
894,die Verpflichtung,majburiyat,telefon,sumka
895,übrigens,aytgancha,hech qachon,to‘satdan
896,unterbrechen,bo‘lmoq,davom ettirmoq,sotmoq
897,hilfsbereit,yordamchi,qo‘pol,dangasa
898,der Einfluss,ta’sir,muz,qalam
899,tatsächlich,haqiqatda,umuman,erta
900,sich entscheiden,qaror qilmoq,ikkilanmoq,qochmoq
901,anstrengend,mashaqqatli,oson,qulay
902,die Voraussetzung,shart,mashina,gul
903,deshalb,shu sababli,hech qachon,kecha
904,beantragen,ariza topshirmoq,sotib olmoq,unutmoq
905,seltsam,g‘alati,oddiy,befarq
906,der Vorteil,afzallik,sumka,oyna
907,beispielsweise,masalan,umuman,to‘satdan
908,sich konzentrieren,diqqatni jamlamoq,berkitmoq,qochmoq
909,verantwortlich,mas’uliyatli,beparvo,uyatchan
910,einen Eindruck machen,taassurot qoldirmoq,sotib olmoq,qochib ketmoq
911,vermitteln,vositachilik qilmoq,yashirmoq,unutmoq
912,kritisch,tanqidiy,befarq,yumshoq
913,die Beziehung,munosabat,muz,qalam
914,allerdings,biroq,doimo,erta
915,sich vorbereiten,tayyorlanmoq,uxlamoq,sotmoq
916,zuversichtlich,ishonchli,umidsiz,befarq
917,der Fortschritt,rivojlanish,telefon,oyna
918,gelegentlich,ba’zida,hech qachon,kecha
919,diskutieren,muhokama qilmoq,jim turmoq,berkitmoq
920,humorvoll,hazilkash,jiddiy,asabiy
921,eine Verantwortung übernehmen,mas’uliyatni o‘z zimmasiga olmoq,sotib olmoq,qochib ketmoq
922,entwickeln,rivojlantirmoq,kamaytirmoq,unutmoq
923,auffällig,ajralib turuvchi,oddiy,zerikarli
924,der Bereich,soha,muz,qalam
925,unter Druck stehen,bosim ostida bo‘lmoq,sotib olmoq,qochib ketmoq
926,vergleichen,taqqoslamoq,ajratmoq,qochmoq
927,entspannt,xotirjam,asabiy,qattiqqo‘l
928,die Gelegenheit,imkoniyat,telefon,gul
929,andernfalls,aks holda,doimo,kecha
930,sich äußern,fikr bildirmoq,jim turmoq,berkitmoq
931,nützlich,foydali,zararli,befarq
932,der Unterschied,farq,sumka,oyna
933,allmählich,asta-sekin,hech qachon,erta
934,beweisen,isbotlamoq,inkor qilmoq,sotmoq
935,selbstständig,mustaqil,qaram,uyatchan
936,die Unterstützung,yordam,muz,qalam
937,wahrscheinlich,ehtimol,umuman,to‘satdan
938,sich beschäftigen,shug‘ullanmoq,qochmoq,unutmoq
939,offen,ochiq,yopiq,qorong‘i
940,der Eindruck,taassurot,mashina,telefon
941,Erfahrung austauschen,tajriba almashmoq,sotib olmoq,qochib ketmoq
942,unterstützen,qo‘llab-quvvatlamoq,tashlab ketmoq,berkitmoq
943,genervt,jahli chiqqan,xotirjam,quvnoq
944,die Verantwortung,mas’uliyat,muz,oyna
945,zur Diskussion stehen,muhokamada bo‘lmoq,sotib olmoq,qochib ketmoq
946,erklären,tushuntirmoq,rad qilmoq,unutmoq
947,interessiert,qiziqqan,befarq,zerikarli
948,der Nachweis,isbot,sumka,qalam
949,beziehungsweise,yoki,umuman,erta
950,sich beschweren,shikoyat qilmoq,maqtamoq,sotmoq
951,freundlich,xushmuomala,qo‘pol,asabiy
952,die Wirkung,ta’sir,muz,gul
953,daher,shu sababli,hech qachon,to‘satdan
954,verbessern,yaxshilamoq,buzmoq,berkitmoq
955,kompliziert,murakkab,oson,befarq
956,der Zustand,holat,telefon,oyna
957,zur Verfügung stellen,taqdim etmoq,sotib olmoq,qochib ketmoq
958,sich einigen,kelishmoq,bekor qilmoq,qochmoq
959,beunruhigt,xavotirlangan,xotirjam,quvnoq
960,die Auswahl,tanlov,mashina,sumka
961,einen Beitrag leisten,hissa qo‘shmoq,sotib olmoq,qochib ketmoq
962,anerkennen,tan olmoq,inkor qilmoq,unutmoq
963,aktiv,faol,dangasa,uyatchan
964,der Vorschlag,taklif,muz,qalam
965,deshalb,shu sababli,umuman,erta
966,sich anpassen,moslashmoq,qochmoq,sotmoq
967,hilfreich,yordam beruvchi,zararli,qo‘pol
968,die Entwicklung,rivojlantirish,telefon,gul
969,trotzdem,shunga qaramay,hech qachon,kecha
970,beanstanden,e’tiroz bildirmoq,maqtamoq,berkitmoq
971,verlässlich,ishonchli,aldamchi,befarq
972,der Zusammenhang,bog‘liqlik,mashina,oyna
973,Kritik üben,tanqid bildirmoq,sotib olmoq,qochib ketmoq
974,erreichen,erishmoq,yo‘qotmoq,unutmoq
975,vorsichtig,ehtiyotkor,beparvo,jasur
976,die Fähigkeit,qobiliyat,muz,qalam
977,anders,boshqacha,bir xil,erta
978,sich verhalten,o‘zini tutmoq,qochmoq,sotmoq
979,humorvoll,hazilkash,jiddiy,asabiy
980,der Einfluss,ta’sir,sumka,telefon
981,in Kontakt bleiben,aloqada qolmoq,sotib olmoq,qochib ketmoq
982,mitteilen,xabar bermoq,yashirmoq,berkitmoq
983,zuverlässig,ishonchli,aldamchi,befarq
984,die Erfahrung,tajriba,mashina,gul
985,allerdings,biroq,umuman,erta
986,verändern,o‘zgartirmoq,saqlamoq,unutmoq
987,interessant,qiziqarli,zerikarli,sovuq
988,der Bereich,soha,muz,oyna
989,eine Rolle spielen,muhim rol o‘ynamoq,sotib olmoq,qochib ketmoq
990,sich bemühen,harakat qilmoq,qochmoq,sotmoq
991,begeistert,juda xursand,xafa,befarq
992,die Meinung,fikr,telefon,qalam
993,allmählich,asta-sekin,hech qachon,to‘satdan
994,vergleichen,taqqoslamoq,ajratmoq,berkitmoq
995,entschlossen,qat’iyatli,ikkilanuvchi,qo‘rqoq
996,der Anlass,sabab,muz,sumka
997,daher,shu sababli,umuman,kecha
998,sich vorbereiten,tayyorlanmoq,uxlamoq,unutmoq
999,überzeugend,ishonarli,ishonchsiz,befarq
1000,die Verpflichtung,majburiyat,telefon,oyna
